# P1 解析路径孔半径跳变归因 慢探针，支 V0_生产hF2；开跑 2026-09-23 19:02:44；Linux 镜像 net8.0（预跑，待 Windows 重录）；树 wtP1 = d6ae1f6（detached），生产代码未改；4 核机器、另有子代理同机（争用下量得）
# 例 0 盘Ø56 片1（rh 25.8）hFine 2 hCoarse 11 细区半径 50 内带 0/0 压接长 40；iA 1572.1 tRoot 1107.8 tSet 1080 clamp 450 tabInsul 2.8
# 例 0 x节点(|x|<=30) -30,-28,-26,-24,-22,-20,-18,-16,-14,-12,-10,-8,-6,-4,-2,0,2,4,6,8,10,12,14,16,18,20,22,24,26,28
# 例 0 z节点(|z|<=30) -28,-26,-24,-22,-20,-18,-16,-14,-12,-10,-8,-6,-4,-2,0,2,4,6,8,10,12,14,16,18,20,22,24,26,28
例	r	Qtube	Qgen	格数	并格A	并格B	弧面数	孔面总长	带格数	带格最小覆盖率	带格最小面积	全网最小面积	覆盖率	最热格T	最热格x	最热格z	最热格i	Tmin	迭代状态
1	25.575	17.616922954472958	968.2089670952874	1034	24	0	100	160.69246423111795	76	0.2255455435332527	0.9021821741330108	0.07185570086299314	1.0000000000000002	1234.134255130741	-38.99999999999999	-1	554	450	ok
1	25.580	17.58678595121693	968.1502563541003	1034	24	0	100	160.72388015765384	76	0.2230429888903222	0.8921719555612888	0.07185570086299314	1.0000000000000002	1234.1306799916665	-38.99999999999999	-1	554	450	ok
1	25.585	17.55664182247925	968.0915017817351	1034	24	0	100	160.75529608418978	76	0.22054043524864056	0.8821617409945622	0.07185570086299314	1.0000000000000004	1234.127098152544	-38.99999999999999	-1	554	450	ok
1	25.590	17.52648730906934	968.0327035344466	1034	24	0	100	160.78671201072567	76	0.2180378826076234	0.8721515304304936	0.07185570086299314	1.0000000000000004	1234.123514052662	-38.99999999999999	1	555	450	ok
1	25.595	17.496328610361317	967.973860169291	1034	24	0	100	160.81812793726155	76	0.2155353309666797	0.8621413238667188	0.07185570086299314	1.0000000000000004	1234.1199202036728	-38.99999999999999	-1	554	450	ok
1	25.600	17.4661625159314	967.9149717499009	1034	24	0	100	160.84954386379752	76	0.2130327803252192	0.8521311213008768	0.07185570086299314	1.0000000000000007	1234.1163211907483	-38.99999999999999	-1	554	450	ok
1	25.605	17.435992168754115	967.8560372098949	1034	24	0	100	160.88095979033326	76	0.210530230682659	0.842120922730636	0.07185570086299314	0.9999999999999997	1234.1127134744972	-38.99999999999999	-1	554	450	ok
1	25.610	17.405811360384746	967.7970568842918	1034	24	0	100	160.91237571686915	76	0.2080276820384092	0.8321107281536368	0.07185570086299314	0.9999999999999997	1234.1091055250156	-38.99999999999999	-1	554	450	ok
1	25.615	17.979084126015362	966.9607081001703	1026	24	0	100	160.943791643405	76	0.20552513439188222	0.8221005375675289	0.07185570086299314	0.9999999999999994	1234.095572450911	-38.99999999999999	-1	554	450	ok
1	25.620	17.953034551868452	966.8996933662679	1026	24	0	100	160.97520756994095	76	0.20302258774249152	0.8120903509699661	0.07185570086299314	0.9999999999999997	1234.0890591311518	-38.99999999999999	1	555	450	ok
