格	x	z	r	T	J重构	厚	保温mm	L	proxy	区(0盘1舌)	前12	裕度
150	-88.339	-29	92.977	633.184	8.63888	3.51	3.6	11.661	8.3098E-8	1	0	5.01066
151	-88.339	-27	92.373	633.189	8.63914	3.51	3.6	11.661	8.3102E-8	1	0	5.01052
152	-88.339	-25	91.808	633.199	8.63964	3.51	3.6	11.661	8.3112E-8	1	0	5.01025
153	-88.339	-23	91.284	633.214	8.64036	3.51	3.6	11.661	8.3125E-8	1	0	5.00985
154	-88.339	-21	90.801	633.233	8.64127	3.51	3.6	11.661	8.3142E-8	1	0	5.00935
155	-88.339	-19	90.359	633.254	8.64233	3.51	3.6	11.661	8.3162E-8	1	0	5.00876
156	-88.339	-17	89.96	633.278	8.6435	3.51	3.6	11.661	8.3184E-8	1	0	5.00811
157	-88.339	-15	89.603	633.302	8.64472	3.51	3.6	11.661	8.3206E-8	1	0	5.00744
158	-88.339	-13	89.29	633.327	8.64594	3.51	3.6	11.661	8.3229E-8	1	0	5.00677
159	-88.339	-11	89.021	633.351	8.64711	3.51	3.6	11.661	8.3251E-8	1	0	5.00612
160	-88.339	-9	88.796	633.372	8.64818	3.51	3.6	11.661	8.3271E-8	1	0	5.00554
161	-88.339	-7	88.616	633.391	8.64909	3.51	3.6	11.661	8.3288E-8	1	0	5.00503
162	-88.339	-5	88.48	633.405	8.64981	3.51	3.6	11.661	8.3301E-8	1	0	5.00464
163	-88.339	-3	88.39	633.415	8.65031	3.51	3.6	11.661	8.3311E-8	1	0	5.00436
164	-88.339	-1	88.345	633.421	8.65057	3.51	3.6	11.661	8.3315E-8	1	0	5.00422
165	-88.339	1	88.345	633.421	8.65057	3.51	3.6	11.661	8.3315E-8	1	0	5.00422
166	-88.339	3	88.39	633.415	8.65031	3.51	3.6	11.661	8.3311E-8	1	0	5.00436
167	-88.339	5	88.48	633.405	8.64981	3.51	3.6	11.661	8.3301E-8	1	0	5.00464
168	-88.339	7	88.616	633.391	8.64909	3.51	3.6	11.661	8.3288E-8	1	0	5.00503
169	-88.339	9	88.796	633.372	8.64818	3.51	3.6	11.661	8.3271E-8	1	0	5.00554
170	-88.339	11	89.021	633.351	8.64711	3.51	3.6	11.661	8.3251E-8	1	0	5.00612
171	-88.339	13	89.29	633.327	8.64594	3.51	3.6	11.661	8.3229E-8	1	0	5.00677
172	-88.339	15	89.603	633.302	8.64472	3.51	3.6	11.661	8.3206E-8	1	0	5.00744
173	-88.339	17	89.96	633.278	8.6435	3.51	3.6	11.661	8.3184E-8	1	0	5.00811
174	-88.339	19	90.359	633.254	8.64233	3.51	3.6	11.661	8.3162E-8	1	0	5.00876
175	-88.339	21	90.801	633.233	8.64127	3.51	3.6	11.661	8.3142E-8	1	0	5.00935
176	-88.339	23	91.284	633.214	8.64036	3.51	3.6	11.661	8.3125E-8	1	0	5.00985
177	-88.339	25	91.808	633.199	8.63964	3.51	3.6	11.661	8.3112E-8	1	0	5.01025
178	-88.339	27	92.373	633.189	8.63914	3.51	3.6	11.661	8.3102E-8	1	0	5.01052
179	-88.339	29	92.977	633.184	8.63888	3.51	3.6	11.661	8.3098E-8	1	0	5.01066
180	-79.799	-29	84.905	745.244	8.63234	3.51	3.6	20.201	7.9601E-8	1	0	3.0942
181	-79.799	-27	84.243	745.256	8.63288	3.51	3.6	20.201	7.9611E-8	1	0	3.09402
182	-79.799	-25	83.624	745.28	8.63394	3.51	3.6	20.201	7.963E-8	1	0	3.09366
183	-79.799	-23	83.048	745.314	8.63547	3.51	3.6	20.201	7.9657E-8	1	0	3.09315
184	-79.799	-21	82.516	745.358	8.6374	3.51	3.6	20.201	7.9691E-8	1	0	3.0925
185	-79.799	-19	82.03	745.408	8.63965	3.51	3.6	20.201	7.9731E-8	1	0	3.09175
186	-79.799	-17	81.59	745.464	8.64213	3.51	3.6	20.201	7.9775E-8	1	0	3.09092
187	-79.799	-15	81.197	745.522	8.64472	3.51	3.6	20.201	7.9821E-8	1	0	3.09005
188	-79.799	-13	80.851	745.581	8.64731	3.51	3.6	20.201	7.9867E-8	1	0	3.08918
189	-79.799	-11	80.554	745.637	8.64979	3.51	3.6	20.201	7.9912E-8	1	0	3.08835
190	-79.799	-9	80.305	745.687	8.65205	3.51	3.6	20.201	7.9952E-8	1	0	3.0876
191	-79.799	-7	80.106	745.731	8.65399	3.51	3.6	20.201	7.9986E-8	1	0	3.08695
192	-79.799	-5	79.956	745.766	8.65553	3.51	3.6	20.201	8.0014E-8	1	0	3.08644
193	-79.799	-3	79.856	745.789	8.65659	3.51	3.6	20.201	8.0033E-8	1	0	3.08608
194	-79.799	-1	79.805	745.802	8.65713	3.51	3.6	20.201	8.0042E-8	1	0	3.0859
195	-79.799	1	79.805	745.802	8.65713	3.51	3.6	20.201	8.0042E-8	1	0	3.0859
196	-79.799	3	79.856	745.789	8.65659	3.51	3.6	20.201	8.0033E-8	1	0	3.08608
197	-79.799	5	79.956	745.766	8.65553	3.51	3.6	20.201	8.0014E-8	1	0	3.08644
198	-79.799	7	80.106	745.731	8.65399	3.51	3.6	20.201	7.9986E-8	1	0	3.08695
199	-79.799	9	80.305	745.687	8.65205	3.51	3.6	20.201	7.9952E-8	1	0	3.0876
200	-79.799	11	80.554	745.637	8.64979	3.51	3.6	20.201	7.9912E-8	1	0	3.08835
201	-79.799	13	80.851	745.581	8.64731	3.51	3.6	20.201	7.9867E-8	1	0	3.08918
202	-79.799	15	81.197	745.522	8.64472	3.51	3.6	20.201	7.9821E-8	1	0	3.09005
203	-79.799	17	81.59	745.464	8.64213	3.51	3.6	20.201	7.9775E-8	1	0	3.09092
204	-79.799	19	82.03	745.408	8.63965	3.51	3.6	20.201	7.9731E-8	1	0	3.09175
205	-79.799	21	82.516	745.358	8.6374	3.51	3.6	20.201	7.9691E-8	1	0	3.0925
206	-79.799	23	83.048	745.314	8.63547	3.51	3.6	20.201	7.9657E-8	1	0	3.09315
207	-79.799	25	83.624	745.28	8.63394	3.51	3.6	20.201	7.963E-8	1	0	3.09366
208	-79.799	27	84.243	745.256	8.63288	3.51	3.6	20.201	7.9611E-8	1	0	3.09402
209	-79.799	29	84.905	745.244	8.63234	3.51	3.6	20.201	7.9601E-8	1	0	3.0942
210	-73.23	-29	78.763	818.886	8.62111	3.51	3.6	26.77	7.7185E-8	1	0	2.49593
211	-73.23	-27	78.049	818.908	8.62214	3.51	3.6	26.77	7.7203E-8	1	0	2.49565
212	-73.23	-25	77.38	818.951	8.62416	3.51	3.6	26.77	7.7238E-8	1	0	2.49511
213	-73.23	-23	76.757	819.013	8.62707	3.51	3.6	26.77	7.7288E-8	1	0	2.49432
214	-73.23	-21	76.182	819.091	8.63075	3.51	3.6	26.77	7.7352E-8	1	0	2.49333
215	-73.23	-19	75.655	819.182	8.63505	3.51	3.6	26.77	7.7426E-8	1	0	2.49218
216	-73.23	-17	75.177	819.283	8.63977	3.51	3.6	26.77	7.7508E-8	1	0	2.49091
217	-73.23	-15	74.751	819.388	8.64472	3.51	3.6	26.77	7.7593E-8	1	0	2.48959
218	-73.23	-13	74.375	819.493	8.64966	3.51	3.6	26.77	7.7679E-8	1	0	2.48827
219	-73.23	-11	74.052	819.593	8.6544	3.51	3.6	26.77	7.7761E-8	1	0	2.487
220	-73.23	-9	73.781	819.685	8.65871	3.51	3.6	26.77	7.7836E-8	1	0	2.48585
221	-73.23	-7	73.564	819.763	8.66241	3.51	3.6	26.77	7.79E-8	1	0	2.48486
222	-73.23	-5	73.401	819.826	8.66535	3.51	3.6	26.77	7.7951E-8	1	0	2.48408
223	-73.23	-3	73.292	819.869	8.66738	3.51	3.6	26.77	7.7986E-8	1	0	2.48354
224	-73.23	-1	73.237	819.891	8.66841	3.51	3.6	26.77	7.8004E-8	1	0	2.48326
225	-73.23	1	73.237	819.891	8.66841	3.51	3.6	26.77	7.8004E-8	1	0	2.48326
226	-73.23	3	73.292	819.869	8.66738	3.51	3.6	26.77	7.7986E-8	1	0	2.48354
227	-73.23	5	73.401	819.826	8.66535	3.51	3.6	26.77	7.7951E-8	1	0	2.48408
228	-73.23	7	73.564	819.763	8.66241	3.51	3.6	26.77	7.79E-8	1	0	2.48486
229	-73.23	9	73.781	819.685	8.65871	3.51	3.6	26.77	7.7836E-8	1	0	2.48585
230	-73.23	11	74.052	819.593	8.6544	3.51	3.6	26.77	7.7761E-8	1	0	2.487
231	-73.23	13	74.375	819.493	8.64966	3.51	3.6	26.77	7.7679E-8	1	0	2.48827
232	-73.23	15	74.751	819.388	8.64472	3.51	3.6	26.77	7.7593E-8	1	0	2.48959
233	-73.23	17	75.177	819.283	8.63977	3.51	3.6	26.77	7.7508E-8	1	0	2.49091
234	-73.23	19	75.655	819.182	8.63505	3.51	3.6	26.77	7.7426E-8	1	0	2.49218
235	-73.23	21	76.182	819.091	8.63075	3.51	3.6	26.77	7.7352E-8	1	0	2.49333
236	-73.23	23	76.757	819.013	8.62707	3.51	3.6	26.77	7.7288E-8	1	0	2.49432
237	-73.23	25	77.38	818.951	8.62416	3.51	3.6	26.77	7.7238E-8	1	0	2.49511
238	-73.23	27	78.049	818.908	8.62214	3.51	3.6	26.77	7.7203E-8	1	0	2.49565
239	-73.23	29	78.763	818.886	8.62111	3.51	3.6	26.77	7.7185E-8	1	0	2.49593
240	-68.177	-29	74.088	868.308	8.60538	3.51	3.6	31.823	7.5426E-8	1	0	2.22722
241	-68.177	-27	73.329	868.342	8.60709	3.51	3.6	31.823	7.5455E-8	1	0	2.22681
242	-68.177	-25	72.616	868.408	8.61045	3.51	3.6	31.823	7.5512E-8	1	0	2.22601
243	-68.177	-23	71.952	868.503	8.6153	3.51	3.6	31.823	7.5594E-8	1	0	2.22484
244	-68.177	-21	71.338	868.624	8.62143	3.51	3.6	31.823	7.5699E-8	1	0	2.22337
245	-68.177	-19	70.775	868.765	8.62859	3.51	3.6	31.823	7.582E-8	1	0	2.22166
246	-68.177	-17	70.265	868.92	8.63646	3.51	3.6	31.823	7.5954E-8	1	0	2.21978
247	-68.177	-15	69.808	869.082	8.64471	3.51	3.6	31.823	7.6094E-8	1	0	2.21782
248	-68.177	-13	69.405	869.244	8.65296	3.51	3.6	31.823	7.6234E-8	1	0	2.21585
249	-68.177	-11	69.059	869.399	8.66086	3.51	3.6	31.823	7.6369E-8	1	0	2.21398
250	-68.177	-9	68.768	869.541	8.66807	3.51	3.6	31.823	7.6492E-8	1	0	2.21227
251	-68.177	-7	68.535	869.662	8.67425	3.51	3.6	31.823	7.6597E-8	1	0	2.21081
252	-68.177	-5	68.36	869.758	8.67915	3.51	3.6	31.823	7.6681E-8	1	0	2.20965
253	-68.177	-3	68.243	869.824	8.68255	3.51	3.6	31.823	7.6739E-8	1	0	2.20885
254	-68.177	-1	68.184	869.858	8.68428	3.51	3.6	31.823	7.6769E-8	1	0	2.20844
255	-68.177	1	68.184	869.858	8.68428	3.51	3.6	31.823	7.6769E-8	1	0	2.20844
256	-68.177	3	68.243	869.824	8.68255	3.51	3.6	31.823	7.6739E-8	1	0	2.20885
257	-68.177	5	68.36	869.758	8.67915	3.51	3.6	31.823	7.6681E-8	1	0	2.20965
258	-68.177	7	68.535	869.662	8.67425	3.51	3.6	31.823	7.6597E-8	1	0	2.21081
259	-68.177	9	68.768	869.541	8.66807	3.51	3.6	31.823	7.6492E-8	1	0	2.21227
260	-68.177	11	69.059	869.399	8.66086	3.51	3.6	31.823	7.6369E-8	1	0	2.21398
261	-68.177	13	69.405	869.244	8.65296	3.51	3.6	31.823	7.6234E-8	1	0	2.21585
262	-68.177	15	69.808	869.082	8.64471	3.51	3.6	31.823	7.6094E-8	1	0	2.21782
263	-68.177	17	70.265	868.92	8.63646	3.51	3.6	31.823	7.5954E-8	1	0	2.21978
264	-68.177	19	70.775	868.765	8.62859	3.51	3.6	31.823	7.582E-8	1	0	2.22166
265	-68.177	21	71.338	868.624	8.62143	3.51	3.6	31.823	7.5699E-8	1	0	2.22337
266	-68.177	23	71.952	868.503	8.6153	3.51	3.6	31.823	7.5594E-8	1	0	2.22484
267	-68.177	25	72.616	868.408	8.61045	3.51	3.6	31.823	7.5512E-8	1	0	2.22601
268	-68.177	27	73.329	868.342	8.60709	3.51	3.6	31.823	7.5455E-8	1	0	2.22681
269	-68.177	29	74.088	868.308	8.60538	3.51	3.6	31.823	7.5426E-8	1	0	2.22722
270	-64.29	-29	70.528	902.146	8.58618	3.51	3.6	35.71	7.4083E-8	1	0	2.08481
271	-64.29	-27	69.73	902.192	8.58872	3.51	3.6	35.71	7.4126E-8	1	0	2.08424
272	-64.29	-25	68.98	902.284	8.5937	3.51	3.6	35.71	7.4209E-8	1	0	2.08311
273	-64.29	-23	68.28	902.416	8.60092	3.51	3.6	35.71	7.433E-8	1	0	2.08149
274	-64.29	-21	67.633	902.583	8.61004	3.51	3.6	35.71	7.4483E-8	1	0	2.07944
275	-64.29	-19	67.039	902.777	8.6207	3.51	3.6	35.71	7.4661E-8	1	0	2.07706
276	-64.29	-17	66.5	902.991	8.63242	3.51	3.6	35.71	7.4858E-8	1	0	2.07444
277	-64.29	-15	66.017	903.215	8.64469	3.51	3.6	35.71	7.5064E-8	1	0	2.0717
278	-64.29	-13	65.591	903.44	8.65699	3.51	3.6	35.71	7.5271E-8	1	0	2.06897
279	-64.29	-11	65.224	903.654	8.66878	3.51	3.6	35.71	7.547E-8	1	0	2.06636
280	-64.29	-9	64.917	903.85	8.67952	3.51	3.6	35.71	7.5651E-8	1	0	2.06399
281	-64.29	-7	64.67	904.018	8.68876	3.51	3.6	35.71	7.5807E-8	1	0	2.06195
282	-64.29	-5	64.484	904.151	8.69607	3.51	3.6	35.71	7.5931E-8	1	0	2.06034
283	-64.29	-3	64.36	904.243	8.70114	3.51	3.6	35.71	7.6016E-8	1	0	2.05923
284	-64.29	-1	64.298	904.29	8.70373	3.51	3.6	35.71	7.606E-8	1	0	2.05866
285	-64.29	1	64.298	904.29	8.70373	3.51	3.6	35.71	7.606E-8	1	0	2.05866
286	-64.29	3	64.36	904.243	8.70114	3.51	3.6	35.71	7.6016E-8	1	0	2.05923
287	-64.29	5	64.484	904.151	8.69607	3.51	3.6	35.71	7.5931E-8	1	0	2.06034
288	-64.29	7	64.67	904.018	8.68876	3.51	3.6	35.71	7.5807E-8	1	0	2.06195
289	-64.29	9	64.917	903.85	8.67952	3.51	3.6	35.71	7.5651E-8	1	0	2.06399
290	-64.29	11	65.224	903.654	8.66878	3.51	3.6	35.71	7.547E-8	1	0	2.06636
291	-64.29	13	65.591	903.44	8.65699	3.51	3.6	35.71	7.5271E-8	1	0	2.06897
292	-64.29	15	66.017	903.215	8.64469	3.51	3.6	35.71	7.5064E-8	1	0	2.0717
293	-64.29	17	66.5	902.991	8.63242	3.51	3.6	35.71	7.4858E-8	1	0	2.07444
294	-64.29	19	67.039	902.777	8.6207	3.51	3.6	35.71	7.4661E-8	1	0	2.07706
295	-64.29	21	67.633	902.583	8.61004	3.51	3.6	35.71	7.4483E-8	1	0	2.07944
296	-64.29	23	68.28	902.416	8.60092	3.51	3.6	35.71	7.433E-8	1	0	2.08149
297	-64.29	25	68.98	902.284	8.5937	3.51	3.6	35.71	7.4209E-8	1	0	2.08311
298	-64.29	27	69.73	902.192	8.58872	3.51	3.6	35.71	7.4126E-8	1	0	2.08424
299	-64.29	29	70.528	902.146	8.58618	3.51	3.6	35.71	7.4083E-8	1	0	2.08481
300	-61.3	-29	67.814	925.744	8.56509	3.51	3.6	38.7	7.3021E-8	1	0	2.00169
301	-61.3	-27	66.983	925.803	8.56854	3.51	3.6	38.7	7.3078E-8	1	0	2.00094
302	-61.3	-25	66.202	925.919	8.57531	3.51	3.6	38.7	7.319E-8	1	0	1.99947
303	-61.3	-23	65.473	926.087	8.58511	3.51	3.6	38.7	7.3353E-8	1	0	1.99735
304	-61.3	-21	64.797	926.3	8.59752	3.51	3.6	38.7	7.3558E-8	1	0	1.99467
305	-61.3	-19	64.177	926.548	8.61201	3.51	3.6	38.377	7.3799E-8	1	0	2.00249
306	-61.3	-17	63.614	926.821	8.62796	3.51	3.6	37.814	7.4065E-8	1	0	2.01863
307	-61.3	-15	63.109	927.107	8.64468	3.51	3.6	37.309	7.4343E-8	1	0	2.0331
308	-61.3	-13	62.663	927.393	8.66144	3.51	3.6	36.863	7.4623E-8	1	0	2.04585
309	-61.3	-11	62.279	927.667	8.6775	3.51	3.6	36.479	7.4892E-8	1	0	2.05683
310	-61.3	-9	61.957	927.917	8.69216	3.51	3.6	36.157	7.5137E-8	1	0	2.06601
311	-61.3	-7	61.698	928.131	8.70476	3.51	3.6	35.898	7.5349E-8	1	0	2.07337
312	-61.3	-5	61.504	928.301	8.71474	3.51	3.6	35.704	7.5517E-8	1	0	2.0789
313	-61.3	-3	61.373	928.419	8.72166	3.51	3.6	35.573	7.5633E-8	1	0	2.08259
314	-61.3	-1	61.308	928.479	8.7252	3.51	3.6	35.508	7.5692E-8	1	0	2.08444
315	-61.3	1	61.308	928.479	8.7252	3.51	3.6	35.508	7.5692E-8	1	0	2.08444
316	-61.3	3	61.373	928.419	8.72166	3.51	3.6	35.573	7.5633E-8	1	0	2.08259
317	-61.3	5	61.504	928.301	8.71474	3.51	3.6	35.704	7.5517E-8	1	0	2.0789
318	-61.3	7	61.698	928.131	8.70476	3.51	3.6	35.898	7.5349E-8	1	0	2.07337
319	-61.3	9	61.957	927.917	8.69216	3.51	3.6	36.157	7.5137E-8	1	0	2.06601
320	-61.3	11	62.279	927.667	8.6775	3.51	3.6	36.479	7.4892E-8	1	0	2.05683
321	-61.3	13	62.663	927.393	8.66144	3.51	3.6	36.863	7.4623E-8	1	0	2.04585
322	-61.3	15	63.109	927.107	8.64468	3.51	3.6	37.309	7.4343E-8	1	0	2.0331
323	-61.3	17	63.614	926.821	8.62796	3.51	3.6	37.814	7.4065E-8	1	0	2.01863
324	-61.3	19	64.177	926.548	8.61201	3.51	3.6	38.377	7.3799E-8	1	0	2.00249
325	-61.3	21	64.797	926.3	8.59752	3.51	3.6	38.7	7.3558E-8	1	0	1.99467
326	-61.3	23	65.473	926.087	8.58511	3.51	3.6	38.7	7.3353E-8	1	0	1.99735
327	-61.3	25	66.202	925.919	8.57531	3.51	3.6	38.7	7.319E-8	1	0	1.99947
328	-61.3	27	66.983	925.803	8.56854	3.51	3.6	38.7	7.3078E-8	1	0	2.00094
329	-61.3	29	67.814	925.744	8.56509	3.51	3.6	38.7	7.3021E-8	1	0	2.00169
330	-59	-29	65.742	942.475	8.54375	3.51	3.6	39.942	7.2165E-8	1	0	1.98227
331	-59	-27	64.885	942.547	8.54811	3.51	3.6	39.085	7.2236E-8	1	0	2.00895
332	-59	-25	64.078	942.686	8.55669	3.51	3.6	38.278	7.2377E-8	1	0	2.03436
333	-59	-23	63.325	942.888	8.56911	3.51	3.6	37.525	7.2581E-8	1	0	2.05831
334	-59	-21	62.626	943.143	8.58484	3.51	3.6	36.826	7.284E-8	1	0	2.08065
335	-59	-19	61.984	943.441	8.60321	3.51	3.6	36.184	7.3144E-8	1	0	2.10124
336	-59	-17	61.4	943.768	8.62344	3.51	3.6	35.6	7.3478E-8	1	0	2.11996
337	-59	-15	60.877	944.111	8.64466	3.51	3.6	35.077	7.383E-8	1	0	2.13674
338	-59	-13	60.415	944.455	8.66594	3.51	3.6	34.615	7.4184E-8	1	0	2.1515
339	-59	-11	60.017	944.784	8.68635	3.51	3.6	34.217	7.4523E-8	1	0	2.1642
340	-59	-9	59.682	945.084	8.70499	3.51	3.6	33.882	7.4834E-8	1	0	2.1748
341	-59	-7	59.414	945.342	8.72102	3.51	3.6	33.614	7.5102E-8	1	0	2.1833
342	-59	-5	59.211	945.546	8.73373	3.51	3.6	33.411	7.5315E-8	1	0	2.18968
343	-59	-3	59.076	945.687	8.74253	3.51	3.6	33.276	7.5463E-8	1	0	2.19394
344	-59	-1	59.008	945.76	8.74703	3.51	3.6	33.208	7.5538E-8	1	0	2.19606
345	-59	1	59.008	945.76	8.74703	3.51	3.6	33.208	7.5538E-8	1	0	2.19606
346	-59	3	59.076	945.687	8.74253	3.51	3.6	33.276	7.5463E-8	1	0	2.19394
347	-59	5	59.211	945.546	8.73373	3.51	3.6	33.411	7.5315E-8	1	0	2.18968
348	-59	7	59.414	945.342	8.72102	3.51	3.6	33.614	7.5102E-8	1	0	2.1833
349	-59	9	59.682	945.084	8.70499	3.51	3.6	33.882	7.4834E-8	1	0	2.1748
350	-59	11	60.017	944.784	8.68635	3.51	3.6	34.217	7.4523E-8	1	0	2.1642
351	-59	13	60.415	944.455	8.66594	3.51	3.6	34.615	7.4184E-8	1	0	2.1515
352	-59	15	60.877	944.111	8.64466	3.51	3.6	35.077	7.383E-8	1	0	2.13674
353	-59	17	61.4	943.768	8.62344	3.51	3.6	35.6	7.3478E-8	1	0	2.11996
354	-59	19	61.984	943.441	8.60321	3.51	3.6	36.184	7.3144E-8	1	0	2.10124
355	-59	21	62.626	943.143	8.58484	3.51	3.6	36.826	7.284E-8	1	0	2.08065
356	-59	23	63.325	942.888	8.56911	3.51	3.6	37.525	7.2581E-8	1	0	2.05831
357	-59	25	64.078	942.686	8.55669	3.51	3.6	38.278	7.2377E-8	1	0	2.03436
358	-59	27	64.885	942.547	8.54811	3.51	3.6	39.085	7.2236E-8	1	0	2.00895
359	-59	29	65.742	942.475	8.54375	3.51	3.6	39.942	7.2165E-8	1	0	1.98227
360	-57	-29	63.953	955.997	8.52029	3.51	3.6	38.153	7.1373E-8	1	0	2.06036
361	-57	-27	63.071	956.079	8.52565	3.51	3.6	37.271	7.146E-8	1	0	2.09096
362	-57	-25	62.241	956.242	8.5362	3.51	3.6	36.441	7.1632E-8	1	0	2.12009
363	-57	-23	61.465	956.476	8.55149	3.51	3.6	35.665	7.1882E-8	1	0	2.14754
364	-57	-21	60.745	956.774	8.57086	3.51	3.6	34.945	7.2199E-8	1	0	2.17311
365	-57	-19	60.083	957.121	8.5935	3.51	3.6	34.283	7.2571E-8	1	0	2.19666
366	-57	-17	59.481	957.502	8.61844	3.51	3.6	33.681	7.2981E-8	1	0	2.21805
367	-57	-15	58.941	957.902	8.64462	3.51	3.6	33.141	7.3413E-8	1	0	2.23719
368	-57	-13	58.464	958.302	8.6709	3.51	3.6	32.664	7.3848E-8	1	0	2.25401
369	-57	-11	58.052	958.686	8.69612	3.51	3.6	32.252	7.4267E-8	1	0	2.26846
370	-57	-9	57.706	959.036	8.71916	3.51	3.6	31.906	7.465E-8	1	0	2.28053
371	-57	-7	57.428	959.337	8.73899	3.51	3.6	31.628	7.4981E-8	1	0	2.29018
372	-57	-5	57.219	959.575	8.75471	3.51	3.6	31.419	7.5243E-8	1	0	2.29743
373	-57	-3	57.079	959.74	8.76561	3.51	3.6	31.279	7.5426E-8	1	0	2.30225
374	-57	-1	57.009	959.825	8.77119	3.51	3.6	31.209	7.5519E-8	1	0	2.30467
375	-57	1	57.009	959.825	8.77119	3.51	3.6	31.209	7.5519E-8	1	0	2.30467
376	-57	3	57.079	959.74	8.76561	3.51	3.6	31.279	7.5426E-8	1	0	2.30225
377	-57	5	57.219	959.575	8.75471	3.51	3.6	31.419	7.5243E-8	1	0	2.29743
378	-57	7	57.428	959.337	8.73899	3.51	3.6	31.628	7.4981E-8	1	0	2.29018
379	-57	9	57.706	959.036	8.71916	3.51	3.6	31.906	7.465E-8	1	0	2.28053
380	-57	11	58.052	958.686	8.69612	3.51	3.6	32.252	7.4267E-8	1	0	2.26846
381	-57	13	58.464	958.302	8.6709	3.51	3.6	32.664	7.3848E-8	1	0	2.25401
382	-57	15	58.941	957.902	8.64462	3.51	3.6	33.141	7.3413E-8	1	0	2.23719
383	-57	17	59.481	957.502	8.61844	3.51	3.6	33.681	7.2981E-8	1	0	2.21805
384	-57	19	60.083	957.121	8.5935	3.51	3.6	34.283	7.2571E-8	1	0	2.19666
385	-57	21	60.745	956.774	8.57086	3.51	3.6	34.945	7.2199E-8	1	0	2.17311
386	-57	23	61.465	956.476	8.55149	3.51	3.6	35.665	7.1882E-8	1	0	2.14754
387	-57	25	62.241	956.242	8.5362	3.51	3.6	36.441	7.1632E-8	1	0	2.12009
388	-57	27	63.071	956.079	8.52565	3.51	3.6	37.271	7.146E-8	1	0	2.09096
389	-57	29	63.953	955.997	8.52029	3.51	3.6	38.153	7.1373E-8	1	0	2.06036
390	-55	-29	62.177	968.611	8.49152	3.51	3.6	36.377	7.0524E-8	1	0	2.14599
391	-55	-27	61.27	968.707	8.49809	3.51	3.6	35.47	7.0631E-8	1	0	2.18125
392	-55	-25	60.415	968.895	8.51107	3.51	3.6	34.615	7.0841E-8	1	0	2.2148
