格	x	z	r	T	J重构	厚	保温mm	L	proxy	区(0盘1舌)	前12	裕度
226	-73.23	3	73.292	883.76	9.98195	1.75	6.4	26.77	5.0289E-8	1	0	2.28084
227	-73.23	5	73.401	883.703	9.97965	1.75	6.4	26.77	5.0267E-8	1	0	2.28131
228	-73.23	7	73.564	883.62	9.97632	1.75	6.4	26.77	5.0236E-8	1	0	2.282
229	-73.23	9	73.781	883.515	9.97211	1.75	6.4	26.77	5.0195E-8	1	0	2.28286
230	-73.23	11	74.052	883.392	9.96721	1.75	6.4	26.77	5.0148E-8	1	0	2.28387
231	-73.23	13	74.375	883.258	9.96183	1.75	6.4	26.77	5.0097E-8	1	0	2.28498
232	-73.23	15	74.751	883.118	9.95622	1.75	6.4	26.77	5.0043E-8	1	0	2.28614
233	-73.23	17	75.177	882.978	9.9506	1.75	6.4	26.77	4.999E-8	1	0	2.2873
234	-73.23	19	75.655	882.844	9.94524	1.75	6.4	26.77	4.9939E-8	1	0	2.28841
235	-73.23	21	76.182	882.722	9.94036	1.75	6.4	26.77	4.9892E-8	1	0	2.28943
236	-73.23	23	76.757	882.617	9.93618	1.75	6.4	26.77	4.9852E-8	1	0	2.29029
237	-73.23	25	77.38	882.534	9.93287	1.75	6.4	26.77	4.982E-8	1	0	2.29098
238	-73.23	27	78.049	882.477	9.93058	1.75	6.4	26.77	4.9799E-8	1	0	2.29146
239	-73.23	29	78.763	882.448	9.92941	1.75	6.4	26.77	4.9788E-8	1	0	2.2917
240	-68.177	-29	74.088	938.404	9.91154	1.75	6.4	31.823	4.8502E-8	1	0	2.07678
241	-68.177	-27	73.329	938.449	9.91349	1.75	6.4	31.823	4.852E-8	1	0	2.07641
242	-68.177	-25	72.616	938.537	9.9173	1.75	6.4	31.823	4.8556E-8	1	0	2.0757
243	-68.177	-23	71.952	938.665	9.9228	1.75	6.4	31.823	4.8607E-8	1	0	2.07466
244	-68.177	-21	71.338	938.826	9.92977	1.75	6.4	31.823	4.8672E-8	1	0	2.07335
245	-68.177	-19	70.775	939.014	9.93791	1.75	6.4	31.823	4.8748E-8	1	0	2.07183
246	-68.177	-17	70.265	939.22	9.94685	1.75	6.4	31.823	4.8832E-8	1	0	2.07015
247	-68.177	-15	69.808	939.437	9.95621	1.75	6.4	31.823	4.892E-8	1	0	2.0684
248	-68.177	-13	69.405	939.653	9.96558	1.75	6.4	31.823	4.9008E-8	1	0	2.06666
249	-68.177	-11	69.059	939.86	9.97455	1.75	6.4	31.823	4.9092E-8	1	0	2.06499
250	-68.177	-9	68.768	940.049	9.98273	1.75	6.4	31.823	4.9168E-8	1	0	2.06346
251	-68.177	-7	68.535	940.211	9.98976	1.75	6.4	31.823	4.9234E-8	1	0	2.06216
252	-68.177	-5	68.36	940.339	9.99532	1.75	6.4	31.823	4.9287E-8	1	0	2.06113
253	-68.177	-3	68.243	940.428	9.99918	1.75	6.4	31.823	4.9323E-8	1	0	2.06042
254	-68.177	-1	68.184	940.473	10.00115	1.75	6.4	31.823	4.9341E-8	1	0	2.06005
255	-68.177	1	68.184	940.473	10.00115	1.75	6.4	31.823	4.9341E-8	1	0	2.06005
256	-68.177	3	68.243	940.428	9.99918	1.75	6.4	31.823	4.9323E-8	1	0	2.06042
257	-68.177	5	68.36	940.339	9.99532	1.75	6.4	31.823	4.9287E-8	1	0	2.06113
258	-68.177	7	68.535	940.211	9.98976	1.75	6.4	31.823	4.9234E-8	1	0	2.06216
259	-68.177	9	68.768	940.049	9.98273	1.75	6.4	31.823	4.9168E-8	1	0	2.06346
260	-68.177	11	69.059	939.86	9.97455	1.75	6.4	31.823	4.9092E-8	1	0	2.06499
261	-68.177	13	69.405	939.653	9.96558	1.75	6.4	31.823	4.9008E-8	1	0	2.06666
262	-68.177	15	69.808	939.437	9.95621	1.75	6.4	31.823	4.892E-8	1	0	2.0684
263	-68.177	17	70.265	939.22	9.94685	1.75	6.4	31.823	4.8832E-8	1	0	2.07015
264	-68.177	19	70.775	939.014	9.93791	1.75	6.4	31.823	4.8748E-8	1	0	2.07183
265	-68.177	21	71.338	938.826	9.92977	1.75	6.4	31.823	4.8672E-8	1	0	2.07335
266	-68.177	23	71.952	938.665	9.9228	1.75	6.4	31.823	4.8607E-8	1	0	2.07466
267	-68.177	25	72.616	938.537	9.9173	1.75	6.4	31.823	4.8556E-8	1	0	2.0757
268	-68.177	27	73.329	938.449	9.91349	1.75	6.4	31.823	4.852E-8	1	0	2.07641
269	-68.177	29	74.088	938.404	9.91154	1.75	6.4	31.823	4.8502E-8	1	0	2.07678
270	-64.29	-29	70.528	976.284	9.88973	1.75	6.4	35.71	4.7543E-8	1	0	1.96627
271	-64.29	-27	69.73	976.346	9.89262	1.75	6.4	35.71	4.757E-8	1	0	1.96575
272	-64.29	-25	68.98	976.468	9.89828	1.75	6.4	35.71	4.7622E-8	1	0	1.96474
273	-64.29	-23	68.28	976.644	9.90647	1.75	6.4	35.71	4.7697E-8	1	0	1.96327
274	-64.29	-21	67.633	976.866	9.91684	1.75	6.4	35.71	4.7793E-8	1	0	1.96143
275	-64.29	-19	67.039	977.126	9.92894	1.75	6.4	35.71	4.7904E-8	1	0	1.95927
276	-64.29	-17	66.5	977.411	9.94225	1.75	6.4	35.71	4.8027E-8	1	0	1.95691
277	-64.29	-15	66.017	977.71	9.95619	1.75	6.4	35.71	4.8156E-8	1	0	1.95445
278	-64.29	-13	65.591	978.009	9.97016	1.75	6.4	35.71	4.8285E-8	1	0	1.95198
279	-64.29	-11	65.224	978.296	9.98354	1.75	6.4	35.71	4.8409E-8	1	0	1.94963
280	-64.29	-9	64.917	978.557	9.99575	1.75	6.4	35.71	4.8522E-8	1	0	1.94749
281	-64.29	-7	64.67	978.781	10.00623	1.75	6.4	35.71	4.862E-8	1	0	1.94565
282	-64.29	-5	64.484	978.958	10.01454	1.75	6.4	35.71	4.8697E-8	1	0	1.9442
283	-64.29	-3	64.36	979.081	10.02029	1.75	6.4	35.71	4.875E-8	1	0	1.94319
284	-64.29	-1	64.298	979.144	10.02323	1.75	6.4	35.71	4.8778E-8	1	0	1.94268
285	-64.29	1	64.298	979.144	10.02323	1.75	6.4	35.71	4.8778E-8	1	0	1.94268
286	-64.29	3	64.36	979.081	10.02029	1.75	6.4	35.71	4.875E-8	1	0	1.94319
287	-64.29	5	64.484	978.958	10.01454	1.75	6.4	35.71	4.8697E-8	1	0	1.9442
288	-64.29	7	64.67	978.781	10.00623	1.75	6.4	35.71	4.862E-8	1	0	1.94565
289	-64.29	9	64.917	978.557	9.99575	1.75	6.4	35.71	4.8522E-8	1	0	1.94749
290	-64.29	11	65.224	978.296	9.98354	1.75	6.4	35.71	4.8409E-8	1	0	1.94963
291	-64.29	13	65.591	978.009	9.97016	1.75	6.4	35.71	4.8285E-8	1	0	1.95198
292	-64.29	15	66.017	977.71	9.95619	1.75	6.4	35.71	4.8156E-8	1	0	1.95445
293	-64.29	17	66.5	977.411	9.94225	1.75	6.4	35.71	4.8027E-8	1	0	1.95691
294	-64.29	19	67.039	977.126	9.92894	1.75	6.4	35.71	4.7904E-8	1	0	1.95927
295	-64.29	21	67.633	976.866	9.91684	1.75	6.4	35.71	4.7793E-8	1	0	1.96143
296	-64.29	23	68.28	976.644	9.90647	1.75	6.4	35.71	4.7697E-8	1	0	1.96327
297	-64.29	25	68.98	976.468	9.89828	1.75	6.4	35.71	4.7622E-8	1	0	1.96474
298	-64.29	27	69.73	976.346	9.89262	1.75	6.4	35.71	4.757E-8	1	0	1.96575
299	-64.29	29	70.528	976.284	9.88973	1.75	6.4	35.71	4.7543E-8	1	0	1.96627
300	-61.3	-29	67.814	1002.448	9.86578	1.75	6.4	38.7	4.6801E-8	1	0	1.9035
301	-61.3	-27	66.983	1002.527	9.8697	1.75	6.4	38.7	4.6837E-8	1	0	1.90282
302	-61.3	-25	66.202	1002.682	9.87739	1.75	6.4	38.7	4.6907E-8	1	0	1.90148
303	-61.3	-23	65.473	1002.906	9.88852	1.75	6.4	38.7	4.7008E-8	1	0	1.89955
304	-61.3	-21	64.797	1003.19	9.90262	1.75	6.4	38.7	4.7136E-8	1	0	1.89711
305	-61.3	-19	64.177	1003.52	9.91908	1.75	6.4	38.577	4.7287E-8	1	0	1.89769
306	-61.3	-17	63.614	1003.884	9.93719	1.75	6.4	38.014	4.7452E-8	1	0	1.91056
307	-61.3	-15	63.109	1004.265	9.95618	1.75	6.4	37.509	4.7626E-8	1	0	1.92207
308	-61.3	-13	62.663	1004.646	9.97521	1.75	6.4	37.063	4.7801E-8	1	0	1.93219
309	-61.3	-11	62.279	1005.011	9.99345	1.75	6.4	36.679	4.7968E-8	1	0	1.94089
310	-61.3	-9	61.957	1005.344	10.01009	1.75	6.4	36.357	4.8122E-8	1	0	1.94815
311	-61.3	-7	61.698	1005.63	10.0244	1.75	6.4	36.098	4.8254E-8	1	0	1.95396
312	-61.3	-5	61.504	1005.857	10.03573	1.75	6.4	35.904	4.8358E-8	1	0	1.95832
313	-61.3	-3	61.373	1006.013	10.04359	1.75	6.4	35.773	4.8431E-8	1	0	1.96122
314	-61.3	-1	61.308	1006.094	10.0476	1.75	6.4	35.708	4.8468E-8	1	0	1.96267
315	-61.3	1	61.308	1006.094	10.0476	1.75	6.4	35.708	4.8468E-8	1	0	1.96267
316	-61.3	3	61.373	1006.013	10.04359	1.75	6.4	35.773	4.8431E-8	1	0	1.96122
317	-61.3	5	61.504	1005.857	10.03573	1.75	6.4	35.904	4.8358E-8	1	0	1.95832
318	-61.3	7	61.698	1005.63	10.0244	1.75	6.4	36.098	4.8254E-8	1	0	1.95396
319	-61.3	9	61.957	1005.344	10.01009	1.75	6.4	36.357	4.8122E-8	1	0	1.94815
320	-61.3	11	62.279	1005.011	9.99345	1.75	6.4	36.679	4.7968E-8	1	0	1.94089
321	-61.3	13	62.663	1004.646	9.97521	1.75	6.4	37.063	4.7801E-8	1	0	1.93219
322	-61.3	15	63.109	1004.265	9.95618	1.75	6.4	37.509	4.7626E-8	1	0	1.92207
323	-61.3	17	63.614	1003.884	9.93719	1.75	6.4	38.014	4.7452E-8	1	0	1.91056
324	-61.3	19	64.177	1003.52	9.91908	1.75	6.4	38.577	4.7287E-8	1	0	1.89769
325	-61.3	21	64.797	1003.19	9.90262	1.75	6.4	38.7	4.7136E-8	1	0	1.89711
326	-61.3	23	65.473	1002.906	9.88852	1.75	6.4	38.7	4.7008E-8	1	0	1.89955
327	-61.3	25	66.202	1002.682	9.87739	1.75	6.4	38.7	4.6907E-8	1	0	1.90148
328	-61.3	27	66.983	1002.527	9.8697	1.75	6.4	38.7	4.6837E-8	1	0	1.90282
329	-61.3	29	67.814	1002.448	9.86578	1.75	6.4	38.7	4.6801E-8	1	0	1.9035
330	-59	-29	65.742	1020.848	9.84154	1.75	6.4	40.142	4.6213E-8	1	0	1.88684
331	-59	-27	64.885	1020.943	9.8465	1.75	6.4	39.285	4.6257E-8	1	0	1.90849
332	-59	-25	64.078	1021.129	9.85624	1.75	6.4	38.478	4.6345E-8	1	0	1.92904
333	-59	-23	63.325	1021.398	9.87035	1.75	6.4	37.725	4.6473E-8	1	0	1.94837
334	-59	-21	62.626	1021.738	9.88821	1.75	6.4	37.026	4.6634E-8	1	0	1.96634
335	-59	-19	61.984	1022.134	9.90908	1.75	6.4	36.384	4.6824E-8	1	0	1.98285
336	-59	-17	61.4	1022.571	9.93206	1.75	6.4	35.8	4.7032E-8	1	0	1.99782
337	-59	-15	60.877	1023.028	9.95616	1.75	6.4	35.277	4.7252E-8	1	0	2.01119
338	-59	-13	60.415	1023.486	9.98033	1.75	6.4	34.815	4.7472E-8	1	0	2.02293
339	-59	-11	60.017	1023.924	10.00351	1.75	6.4	34.417	4.7684E-8	1	0	2.03301
340	-59	-9	59.682	1024.324	10.02467	1.75	6.4	34.082	4.7878E-8	1	0	2.04141
341	-59	-7	59.414	1024.667	10.04287	1.75	6.4	33.814	4.8045E-8	1	0	2.04813
342	-59	-5	59.211	1024.939	10.05729	1.75	6.4	33.611	4.8178E-8	1	0	2.05316
343	-59	-3	59.076	1025.127	10.06729	1.75	6.4	33.476	4.827E-8	1	0	2.05652
344	-59	-1	59.008	1025.224	10.0724	1.75	6.4	33.408	4.8317E-8	1	0	2.05819
345	-59	1	59.008	1025.224	10.0724	1.75	6.4	33.408	4.8317E-8	1	0	2.05819
346	-59	3	59.076	1025.127	10.06729	1.75	6.4	33.476	4.827E-8	1	0	2.05652
347	-59	5	59.211	1024.939	10.05729	1.75	6.4	33.611	4.8178E-8	1	0	2.05316
348	-59	7	59.414	1024.667	10.04287	1.75	6.4	33.814	4.8045E-8	1	0	2.04813
349	-59	9	59.682	1024.324	10.02467	1.75	6.4	34.082	4.7878E-8	1	0	2.04141
350	-59	11	60.017	1023.924	10.00351	1.75	6.4	34.417	4.7684E-8	1	0	2.03301
351	-59	13	60.415	1023.486	9.98033	1.75	6.4	34.815	4.7472E-8	1	0	2.02293
352	-59	15	60.877	1023.028	9.95616	1.75	6.4	35.277	4.7252E-8	1	0	2.01119
353	-59	17	61.4	1022.571	9.93206	1.75	6.4	35.8	4.7032E-8	1	0	1.99782
354	-59	19	61.984	1022.134	9.90908	1.75	6.4	36.384	4.6824E-8	1	0	1.98285
355	-59	21	62.626	1021.738	9.88821	1.75	6.4	37.026	4.6634E-8	1	0	1.96634
356	-59	23	63.325	1021.398	9.87035	1.75	6.4	37.725	4.6473E-8	1	0	1.94837
357	-59	25	64.078	1021.129	9.85624	1.75	6.4	38.478	4.6345E-8	1	0	1.92904
358	-59	27	64.885	1020.943	9.8465	1.75	6.4	39.285	4.6257E-8	1	0	1.90849
359	-59	29	65.742	1020.848	9.84154	1.75	6.4	40.142	4.6213E-8	1	0	1.88684
360	-57	-29	63.953	1035.591	9.81489	1.75	6.4	38.353	4.5677E-8	1	0	1.95443
361	-57	-27	63.071	1035.702	9.82098	1.75	6.4	37.471	4.5731E-8	1	0	1.97933
362	-57	-25	62.241	1035.918	9.83297	1.75	6.4	36.641	4.5839E-8	1	0	2.00297
363	-57	-23	61.465	1036.231	9.85033	1.75	6.4	35.865	4.5995E-8	1	0	2.02517
364	-57	-21	60.745	1036.627	9.87233	1.75	6.4	35.145	4.6193E-8	1	0	2.04579
365	-57	-19	60.083	1037.089	9.89805	1.75	6.4	34.483	4.6425E-8	1	0	2.06472
366	-57	-17	59.481	1037.597	9.92639	1.75	6.4	33.881	4.6681E-8	1	0	2.08186
367	-57	-15	58.941	1038.129	9.95612	1.75	6.4	33.341	4.695E-8	1	0	2.09715
368	-57	-13	58.464	1038.663	9.98596	1.75	6.4	32.864	4.7221E-8	1	0	2.11055
369	-57	-11	58.052	1039.174	10.0146	1.75	6.4	32.452	4.7482E-8	1	0	2.12204
370	-57	-9	57.706	1039.64	10.04076	1.75	6.4	32.106	4.7721E-8	1	0	2.13161
371	-57	-7	57.428	1040.04	10.06327	1.75	6.4	31.828	4.7927E-8	1	0	2.13925
372	-57	-5	57.219	1040.357	10.08112	1.75	6.4	31.619	4.8091E-8	1	0	2.14498
373	-57	-3	57.079	1040.577	10.09349	1.75	6.4	31.479	4.8205E-8	1	0	2.14879
374	-57	-1	57.009	1040.689	10.09983	1.75	6.4	31.409	4.8263E-8	1	0	2.15069
375	-57	1	57.009	1040.689	10.09983	1.75	6.4	31.409	4.8263E-8	1	0	2.15069
376	-57	3	57.079	1040.577	10.09349	1.75	6.4	31.479	4.8205E-8	1	0	2.14879
377	-57	5	57.219	1040.357	10.08112	1.75	6.4	31.619	4.8091E-8	1	0	2.14498
378	-57	7	57.428	1040.04	10.06327	1.75	6.4	31.828	4.7927E-8	1	0	2.13925
379	-57	9	57.706	1039.64	10.04076	1.75	6.4	32.106	4.7721E-8	1	0	2.13161
380	-57	11	58.052	1039.174	10.0146	1.75	6.4	32.452	4.7482E-8	1	0	2.12204
381	-57	13	58.464	1038.663	9.98596	1.75	6.4	32.864	4.7221E-8	1	0	2.11055
382	-57	15	58.941	1038.129	9.95612	1.75	6.4	33.341	4.695E-8	1	0	2.09715
383	-57	17	59.481	1037.597	9.92639	1.75	6.4	33.881	4.6681E-8	1	0	2.08186
384	-57	19	60.083	1037.089	9.89805	1.75	6.4	34.483	4.6425E-8	1	0	2.06472
385	-57	21	60.745	1036.627	9.87233	1.75	6.4	35.145	4.6193E-8	1	0	2.04579
386	-57	23	61.465	1036.231	9.85033	1.75	6.4	35.865	4.5995E-8	1	0	2.02517
387	-57	25	62.241	1035.918	9.83297	1.75	6.4	36.641	4.5839E-8	1	0	2.00297
388	-57	27	63.071	1035.702	9.82098	1.75	6.4	37.471	4.5731E-8	1	0	1.97933
389	-57	29	63.953	1035.591	9.81489	1.75	6.4	38.353	4.5677E-8	1	0	1.95443
390	-55	-29	62.177	1049.248	9.7822	1.75	6.4	36.577	4.511E-8	1	0	2.02823
