格	x	z	r	T	J重构	厚	保温mm	L	proxy	区(0盘1舌)	前12	裕度
519	-99.291	9.5	99.745	462.125	8.64687	3.51	3.6	1	8.8414E-8	1	0	55.11347
520	-99.291	10.5	99.845	462.125	8.64661	3.51	3.6	1	8.8409E-8	1	0	55.11511
521	-99.291	11.5	99.955	462.124	8.64634	3.51	3.6	1	8.8403E-8	1	0	55.11683
522	-99.291	12.5	100.075	462.123	8.64606	3.51	3.6	1	8.8397E-8	1	0	55.11863
523	-99.291	13.5	100.205	462.123	8.64577	3.51	3.6	1	8.8391E-8	1	0	55.12047
524	-99.291	14.5	100.345	462.122	8.64547	3.51	3.6	1	8.8385E-8	1	0	55.12235
525	-99.291	15.5	100.494	462.121	8.64517	3.51	3.6	1	8.8379E-8	1	0	55.12423
526	-99.291	16.5	100.653	462.121	8.64488	3.51	3.6	1	8.8373E-8	1	0	55.12611
527	-99.291	17.5	100.822	462.12	8.64459	3.51	3.6	1	8.8367E-8	1	0	55.12796
528	-99.291	18.5	101	462.119	8.6443	3.51	3.6	1	8.8362E-8	1	0	55.12975
529	-99.291	19.5	101.188	462.119	8.64403	3.51	3.6	1	8.8356E-8	1	0	55.13147
530	-99.291	20.5	101.386	462.118	8.64377	3.51	3.6	1	8.8351E-8	1	0	55.13311
531	-99.291	21.5	101.592	462.117	8.64353	3.51	3.6	1	8.8346E-8	1	0	55.13464
532	-99.291	22.5	101.809	462.117	8.64331	3.51	3.6	1	8.8341E-8	1	0	55.13604
533	-99.291	23.5	102.034	462.116	8.64311	3.51	3.6	1	8.8337E-8	1	0	55.1373
534	-99.291	24.5	102.269	462.116	8.64294	3.51	3.6	1	8.8334E-8	1	0	55.13841
535	-99.291	25.5	102.514	462.116	8.64279	3.51	3.6	1	8.8331E-8	1	0	55.13935
536	-99.291	26.5	102.767	462.115	8.64267	3.51	3.6	1	8.8328E-8	1	0	55.14012
537	-99.291	27.5	103.029	462.115	8.64258	3.51	3.6	1	8.8326E-8	1	0	55.1407
538	-99.291	28.5	103.301	462.115	8.64252	3.51	3.6	1	8.8325E-8	1	0	55.1411
539	-99.291	29.5	103.581	462.115	8.64248	3.51	3.6	1	8.8325E-8	1	0	55.14129
540	-95.833	-29.5	100.271	519.056	8.64211	3.51	3.6	4.167	8.66E-8	1	0	13.43741
541	-95.833	-28.5	99.981	519.056	8.64215	3.51	3.6	4.167	8.6601E-8	1	0	13.43736
542	-95.833	-27.5	99.7	519.057	8.64222	3.51	3.6	4.167	8.6602E-8	1	0	13.43725
543	-95.833	-26.5	99.429	519.058	8.64232	3.51	3.6	4.167	8.6604E-8	1	0	13.4371
544	-95.833	-25.5	99.167	519.06	8.64246	3.51	3.6	4.167	8.6607E-8	1	0	13.43689
545	-95.833	-24.5	98.915	519.062	8.64263	3.51	3.6	4.167	8.661E-8	1	0	13.43663
546	-95.833	-23.5	98.672	519.064	8.64282	3.51	3.6	4.167	8.6614E-8	1	0	13.43634
547	-95.833	-22.5	98.439	519.067	8.64305	3.51	3.6	4.167	8.6619E-8	1	0	13.43599
548	-95.833	-21.5	98.215	519.07	8.6433	3.51	3.6	4.167	8.6624E-8	1	0	13.43562
549	-95.833	-20.5	98.001	519.073	8.64357	3.51	3.6	4.167	8.6629E-8	1	0	13.4352
550	-95.833	-19.5	97.797	519.077	8.64386	3.51	3.6	4.167	8.6635E-8	1	0	13.43476
551	-95.833	-18.5	97.602	519.08	8.64417	3.51	3.6	4.167	8.6641E-8	1	0	13.4343
552	-95.833	-17.5	97.418	519.084	8.64449	3.51	3.6	4.167	8.6647E-8	1	0	13.43381
553	-95.833	-16.5	97.243	519.088	8.64482	3.51	3.6	4.167	8.6654E-8	1	0	13.43331
554	-95.833	-15.5	97.078	519.092	8.64515	3.51	3.6	4.167	8.666E-8	1	0	13.43281
555	-95.833	-14.5	96.924	519.096	8.64549	3.51	3.6	4.167	8.6667E-8	1	0	13.4323
556	-95.833	-13.5	96.779	519.1	8.64582	3.51	3.6	4.167	8.6673E-8	1	0	13.43179
557	-95.833	-12.5	96.645	519.104	8.64615	3.51	3.6	4.167	8.668E-8	1	0	13.43129
558	-95.833	-11.5	96.52	519.107	8.64647	3.51	3.6	4.167	8.6686E-8	1	0	13.43081
559	-95.833	-10.5	96.406	519.111	8.64678	3.51	3.6	4.167	8.6692E-8	1	0	13.43034
560	-95.833	-9.5	96.303	519.115	8.64707	3.51	3.6	4.167	8.6698E-8	1	0	13.4299
561	-95.833	-8.5	96.209	519.118	8.64734	3.51	3.6	4.167	8.6703E-8	1	0	13.42949
562	-95.833	-7.5	96.126	519.121	8.64759	3.51	3.6	4.167	8.6708E-8	1	0	13.42911
563	-95.833	-6.5	96.053	519.123	8.64782	3.51	3.6	4.167	8.6713E-8	1	0	13.42877
564	-95.833	-5.5	95.991	519.126	8.64802	3.51	3.6	4.167	8.6717E-8	1	0	13.42847
565	-95.833	-4.5	95.938	519.128	8.64819	3.51	3.6	4.167	8.672E-8	1	0	13.42821
566	-95.833	-3.5	95.897	519.129	8.64832	3.51	3.6	4.167	8.6723E-8	1	0	13.42801
567	-95.833	-2.5	95.865	519.131	8.64843	3.51	3.6	4.167	8.6725E-8	1	0	13.42785
568	-95.833	-1.5	95.845	519.131	8.6485	3.51	3.6	4.167	8.6726E-8	1	0	13.42774
569	-95.833	-0.5	95.834	519.132	8.64853	3.51	3.6	4.167	8.6727E-8	1	0	13.42769
570	-95.833	0.5	95.834	519.132	8.64853	3.51	3.6	4.167	8.6727E-8	1	0	13.42769
571	-95.833	1.5	95.845	519.131	8.6485	3.51	3.6	4.167	8.6726E-8	1	0	13.42774
572	-95.833	2.5	95.865	519.131	8.64843	3.51	3.6	4.167	8.6725E-8	1	0	13.42785
573	-95.833	3.5	95.897	519.129	8.64832	3.51	3.6	4.167	8.6723E-8	1	0	13.42801
574	-95.833	4.5	95.938	519.128	8.64819	3.51	3.6	4.167	8.672E-8	1	0	13.42821
575	-95.833	5.5	95.991	519.126	8.64802	3.51	3.6	4.167	8.6717E-8	1	0	13.42847
576	-95.833	6.5	96.053	519.123	8.64782	3.51	3.6	4.167	8.6713E-8	1	0	13.42877
577	-95.833	7.5	96.126	519.121	8.64759	3.51	3.6	4.167	8.6708E-8	1	0	13.42911
578	-95.833	8.5	96.209	519.118	8.64734	3.51	3.6	4.167	8.6703E-8	1	0	13.42949
579	-95.833	9.5	96.303	519.115	8.64707	3.51	3.6	4.167	8.6698E-8	1	0	13.4299
580	-95.833	10.5	96.406	519.111	8.64678	3.51	3.6	4.167	8.6692E-8	1	0	13.43034
581	-95.833	11.5	96.52	519.107	8.64647	3.51	3.6	4.167	8.6686E-8	1	0	13.43081
582	-95.833	12.5	96.645	519.104	8.64615	3.51	3.6	4.167	8.668E-8	1	0	13.43129
583	-95.833	13.5	96.779	519.1	8.64582	3.51	3.6	4.167	8.6673E-8	1	0	13.43179
584	-95.833	14.5	96.924	519.096	8.64549	3.51	3.6	4.167	8.6667E-8	1	0	13.4323
585	-95.833	15.5	97.078	519.092	8.64515	3.51	3.6	4.167	8.666E-8	1	0	13.43281
586	-95.833	16.5	97.243	519.088	8.64482	3.51	3.6	4.167	8.6654E-8	1	0	13.43331
587	-95.833	17.5	97.418	519.084	8.64449	3.51	3.6	4.167	8.6647E-8	1	0	13.43381
588	-95.833	18.5	97.602	519.08	8.64417	3.51	3.6	4.167	8.6641E-8	1	0	13.4343
589	-95.833	19.5	97.797	519.077	8.64386	3.51	3.6	4.167	8.6635E-8	1	0	13.43476
590	-95.833	20.5	98.001	519.073	8.64357	3.51	3.6	4.167	8.6629E-8	1	0	13.4352
591	-95.833	21.5	98.215	519.07	8.6433	3.51	3.6	4.167	8.6624E-8	1	0	13.43562
592	-95.833	22.5	98.439	519.067	8.64305	3.51	3.6	4.167	8.6619E-8	1	0	13.43599
593	-95.833	23.5	98.672	519.064	8.64282	3.51	3.6	4.167	8.6614E-8	1	0	13.43634
594	-95.833	24.5	98.915	519.062	8.64263	3.51	3.6	4.167	8.661E-8	1	0	13.43663
595	-95.833	25.5	99.167	519.06	8.64246	3.51	3.6	4.167	8.6607E-8	1	0	13.43689
596	-95.833	26.5	99.429	519.058	8.64232	3.51	3.6	4.167	8.6604E-8	1	0	13.4371
597	-95.833	27.5	99.7	519.057	8.64222	3.51	3.6	4.167	8.6602E-8	1	0	13.43725
598	-95.833	28.5	99.981	519.056	8.64215	3.51	3.6	4.167	8.6601E-8	1	0	13.43736
599	-95.833	29.5	100.271	519.056	8.64211	3.51	3.6	4.167	8.66E-8	1	0	13.43741
600	-90.333	-29.5	95.028	603.63	8.64081	3.51	3.6	9.667	8.4025E-8	1	0	5.96634
601	-90.333	-28.5	94.722	603.631	8.64086	3.51	3.6	9.667	8.4026E-8	1	0	5.96631
602	-90.333	-27.5	94.426	603.633	8.64095	3.51	3.6	9.667	8.4028E-8	1	0	5.96625
603	-90.333	-26.5	94.14	603.636	8.6411	3.51	3.6	9.667	8.4031E-8	1	0	5.96615
604	-90.333	-25.5	93.863	603.64	8.64129	3.51	3.6	9.667	8.4034E-8	1	0	5.96602
605	-90.333	-24.5	93.596	603.645	8.64153	3.51	3.6	9.667	8.4039E-8	1	0	5.96587
606	-90.333	-23.5	93.34	603.651	8.64181	3.51	3.6	9.667	8.4044E-8	1	0	5.96568
607	-90.333	-22.5	93.093	603.657	8.64212	3.51	3.6	9.667	8.405E-8	1	0	5.96548
608	-90.333	-21.5	92.856	603.665	8.64248	3.51	3.6	9.667	8.4057E-8	1	0	5.96525
609	-90.333	-20.5	92.63	603.673	8.64286	3.51	3.6	9.667	8.4064E-8	1	0	5.96499
610	-90.333	-19.5	92.414	603.681	8.64327	3.51	3.6	9.667	8.4072E-8	1	0	5.96472
611	-90.333	-18.5	92.208	603.69	8.6437	3.51	3.6	9.667	8.408E-8	1	0	5.96444
612	-90.333	-17.5	92.012	603.699	8.64415	3.51	3.6	9.667	8.4088E-8	1	0	5.96414
613	-90.333	-16.5	91.827	603.709	8.64461	3.51	3.6	9.667	8.4097E-8	1	0	5.96384
614	-90.333	-15.5	91.653	603.719	8.64508	3.51	3.6	9.667	8.4106E-8	1	0	5.96353
615	-90.333	-14.5	91.489	603.729	8.64556	3.51	3.6	9.667	8.4115E-8	1	0	5.96322
616	-90.333	-13.5	91.336	603.739	8.64603	3.51	3.6	9.667	8.4124E-8	1	0	5.96291
617	-90.333	-12.5	91.194	603.748	8.64649	3.51	3.6	9.667	8.4132E-8	1	0	5.96261
618	-90.333	-11.5	91.062	603.758	8.64694	3.51	3.6	9.667	8.4141E-8	1	0	5.96231
619	-90.333	-10.5	90.941	603.767	8.64737	3.51	3.6	9.667	8.4149E-8	1	0	5.96203
620	-90.333	-9.5	90.831	603.775	8.64778	3.51	3.6	9.667	8.4157E-8	1	0	5.96176
621	-90.333	-8.5	90.732	603.783	8.64817	3.51	3.6	9.667	8.4164E-8	1	0	5.96151
622	-90.333	-7.5	90.644	603.791	8.64852	3.51	3.6	9.667	8.4171E-8	1	0	5.96128
623	-90.333	-6.5	90.566	603.797	8.64884	3.51	3.6	9.667	8.4177E-8	1	0	5.96107
624	-90.333	-5.5	90.5	603.803	8.64912	3.51	3.6	9.667	8.4182E-8	1	0	5.96088
625	-90.333	-4.5	90.445	603.808	8.64935	3.51	3.6	9.667	8.4186E-8	1	0	5.96073
626	-90.333	-3.5	90.401	603.812	8.64954	3.51	3.6	9.667	8.419E-8	1	0	5.9606
627	-90.333	-2.5	90.367	603.815	8.64969	3.51	3.6	9.667	8.4193E-8	1	0	5.96051
628	-90.333	-1.5	90.345	603.817	8.64979	3.51	3.6	9.667	8.4194E-8	1	0	5.96044
629	-90.333	-0.5	90.334	603.818	8.64984	3.51	3.6	9.667	8.4195E-8	1	0	5.96041
630	-90.333	0.5	90.334	603.818	8.64984	3.51	3.6	9.667	8.4195E-8	1	0	5.96041
631	-90.333	1.5	90.345	603.817	8.64979	3.51	3.6	9.667	8.4194E-8	1	0	5.96044
632	-90.333	2.5	90.367	603.815	8.64969	3.51	3.6	9.667	8.4193E-8	1	0	5.96051
633	-90.333	3.5	90.401	603.812	8.64954	3.51	3.6	9.667	8.419E-8	1	0	5.9606
634	-90.333	4.5	90.445	603.808	8.64935	3.51	3.6	9.667	8.4186E-8	1	0	5.96073
635	-90.333	5.5	90.5	603.803	8.64912	3.51	3.6	9.667	8.4182E-8	1	0	5.96088
636	-90.333	6.5	90.566	603.797	8.64884	3.51	3.6	9.667	8.4177E-8	1	0	5.96107
637	-90.333	7.5	90.644	603.791	8.64852	3.51	3.6	9.667	8.4171E-8	1	0	5.96128
638	-90.333	8.5	90.732	603.783	8.64817	3.51	3.6	9.667	8.4164E-8	1	0	5.96151
639	-90.333	9.5	90.831	603.775	8.64778	3.51	3.6	9.667	8.4157E-8	1	0	5.96176
640	-90.333	10.5	90.941	603.767	8.64737	3.51	3.6	9.667	8.4149E-8	1	0	5.96203
641	-90.333	11.5	91.062	603.758	8.64694	3.51	3.6	9.667	8.4141E-8	1	0	5.96231
642	-90.333	12.5	91.194	603.748	8.64649	3.51	3.6	9.667	8.4132E-8	1	0	5.96261
643	-90.333	13.5	91.336	603.739	8.64603	3.51	3.6	9.667	8.4124E-8	1	0	5.96291
644	-90.333	14.5	91.489	603.729	8.64556	3.51	3.6	9.667	8.4115E-8	1	0	5.96322
645	-90.333	15.5	91.653	603.719	8.64508	3.51	3.6	9.667	8.4106E-8	1	0	5.96353
646	-90.333	16.5	91.827	603.709	8.64461	3.51	3.6	9.667	8.4097E-8	1	0	5.96384
647	-90.333	17.5	92.012	603.699	8.64415	3.51	3.6	9.667	8.4088E-8	1	0	5.96414
648	-90.333	18.5	92.208	603.69	8.6437	3.51	3.6	9.667	8.408E-8	1	0	5.96444
649	-90.333	19.5	92.414	603.681	8.64327	3.51	3.6	9.667	8.4072E-8	1	0	5.96472
650	-90.333	20.5	92.63	603.673	8.64286	3.51	3.6	9.667	8.4064E-8	1	0	5.96499
651	-90.333	21.5	92.856	603.665	8.64248	3.51	3.6	9.667	8.4057E-8	1	0	5.96525
652	-90.333	22.5	93.093	603.657	8.64212	3.51	3.6	9.667	8.405E-8	1	0	5.96548
653	-90.333	23.5	93.34	603.651	8.64181	3.51	3.6	9.667	8.4044E-8	1	0	5.96568
654	-90.333	24.5	93.596	603.645	8.64153	3.51	3.6	9.667	8.4039E-8	1	0	5.96587
655	-90.333	25.5	93.863	603.64	8.64129	3.51	3.6	9.667	8.4034E-8	1	0	5.96602
656	-90.333	26.5	94.14	603.636	8.6411	3.51	3.6	9.667	8.4031E-8	1	0	5.96615
657	-90.333	27.5	94.426	603.633	8.64095	3.51	3.6	9.667	8.4028E-8	1	0	5.96625
658	-90.333	28.5	94.722	603.631	8.64086	3.51	3.6	9.667	8.4026E-8	1	0	5.96631
659	-90.333	29.5	95.028	603.63	8.64081	3.51	3.6	9.667	8.4025E-8	1	0	5.96634
660	-84.833	-29.5	89.816	680.429	8.63801	3.51	3.6	15.167	8.1658E-8	1	0	3.94827
661	-84.833	-28.5	89.492	680.431	8.63809	3.51	3.6	15.167	8.1659E-8	1	0	3.94824
662	-84.833	-27.5	89.179	680.434	8.63825	3.51	3.6	15.167	8.1662E-8	1	0	3.94817
663	-84.833	-26.5	88.876	680.44	8.63848	3.51	3.6	15.167	8.1667E-8	1	0	3.94807
664	-84.833	-25.5	88.583	680.447	8.63879	3.51	3.6	15.167	8.1672E-8	1	0	3.94793
665	-84.833	-24.5	88.3	680.456	8.63918	3.51	3.6	15.167	8.1679E-8	1	0	3.94777
666	-84.833	-23.5	88.028	680.467	8.63963	3.51	3.6	15.167	8.1687E-8	1	0	3.94758
667	-84.833	-22.5	87.766	680.478	8.64014	3.51	3.6	15.167	8.1697E-8	1	0	3.94736
668	-84.833	-21.5	87.515	680.492	8.64071	3.51	3.6	15.167	8.1707E-8	1	0	3.94711
669	-84.833	-20.5	87.275	680.506	8.64133	3.51	3.6	15.167	8.1718E-8	1	0	3.94684
670	-84.833	-19.5	87.045	680.522	8.64199	3.51	3.6	15.167	8.173E-8	1	0	3.94656
671	-84.833	-18.5	86.827	680.538	8.64269	3.51	3.6	15.167	8.1743E-8	1	0	3.94626
672	-84.833	-17.5	86.619	680.555	8.64342	3.51	3.6	15.167	8.1757E-8	1	0	3.94594
673	-84.833	-16.5	86.423	680.572	8.64417	3.51	3.6	15.167	8.177E-8	1	0	3.94562
674	-84.833	-15.5	86.237	680.59	8.64494	3.51	3.6	15.167	8.1784E-8	1	0	3.9453
675	-84.833	-14.5	86.063	680.608	8.6457	3.51	3.6	15.167	8.1798E-8	1	0	3.94497
676	-84.833	-13.5	85.9	680.626	8.64647	3.51	3.6	15.167	8.1812E-8	1	0	3.94464
677	-84.833	-12.5	85.749	680.643	8.64722	3.51	3.6	15.167	8.1826E-8	1	0	3.94432
678	-84.833	-11.5	85.609	680.66	8.64795	3.51	3.6	15.167	8.1839E-8	1	0	3.944
679	-84.833	-10.5	85.48	680.677	8.64865	3.51	3.6	15.167	8.1852E-8	1	0	3.9437
680	-84.833	-9.5	85.363	680.692	8.64931	3.51	3.6	15.167	8.1864E-8	1	0	3.94342
681	-84.833	-8.5	85.258	680.707	8.64993	3.51	3.6	15.167	8.1875E-8	1	0	3.94315
682	-84.833	-7.5	85.164	680.72	8.65051	3.51	3.6	15.167	8.1886E-8	1	0	3.94291
683	-84.833	-6.5	85.081	680.732	8.65102	3.51	3.6	15.167	8.1895E-8	1	0	3.94269
684	-84.833	-5.5	85.011	680.742	8.65147	3.51	3.6	15.167	8.1903E-8	1	0	3.94249
685	-84.833	-4.5	84.952	680.751	8.65185	3.51	3.6	15.167	8.191E-8	1	0	3.94233
686	-84.833	-3.5	84.905	680.759	8.65217	3.51	3.6	15.167	8.1916E-8	1	0	3.94219
687	-84.833	-2.5	84.87	680.764	8.6524	3.51	3.6	15.167	8.192E-8	1	0	3.94209
688	-84.833	-1.5	84.846	680.768	8.65256	3.51	3.6	15.167	8.1923E-8	1	0	3.94202
689	-84.833	-0.5	84.834	680.77	8.65264	3.51	3.6	15.167	8.1925E-8	1	0	3.94199
690	-84.833	0.5	84.834	680.77	8.65264	3.51	3.6	15.167	8.1925E-8	1	0	3.94199
691	-84.833	1.5	84.846	680.768	8.65256	3.51	3.6	15.167	8.1923E-8	1	0	3.94202
692	-84.833	2.5	84.87	680.764	8.6524	3.51	3.6	15.167	8.192E-8	1	0	3.94209
693	-84.833	3.5	84.905	680.759	8.65217	3.51	3.6	15.167	8.1916E-8	1	0	3.94219
694	-84.833	4.5	84.952	680.751	8.65185	3.51	3.6	15.167	8.191E-8	1	0	3.94233
695	-84.833	5.5	85.011	680.742	8.65147	3.51	3.6	15.167	8.1903E-8	1	0	3.94249
696	-84.833	6.5	85.081	680.732	8.65102	3.51	3.6	15.167	8.1895E-8	1	0	3.94269
697	-84.833	7.5	85.164	680.72	8.65051	3.51	3.6	15.167	8.1886E-8	1	0	3.94291
698	-84.833	8.5	85.258	680.707	8.64993	3.51	3.6	15.167	8.1875E-8	1	0	3.94315
699	-84.833	9.5	85.363	680.692	8.64931	3.51	3.6	15.167	8.1864E-8	1	0	3.94342
700	-84.833	10.5	85.48	680.677	8.64865	3.51	3.6	15.167	8.1852E-8	1	0	3.9437
701	-84.833	11.5	85.609	680.66	8.64795	3.51	3.6	15.167	8.1839E-8	1	0	3.944
702	-84.833	12.5	85.749	680.643	8.64722	3.51	3.6	15.167	8.1826E-8	1	0	3.94432
703	-84.833	13.5	85.9	680.626	8.64647	3.51	3.6	15.167	8.1812E-8	1	0	3.94464
704	-84.833	14.5	86.063	680.608	8.6457	3.51	3.6	15.167	8.1798E-8	1	0	3.94497
705	-84.833	15.5	86.237	680.59	8.64494	3.51	3.6	15.167	8.1784E-8	1	0	3.9453
706	-84.833	16.5	86.423	680.572	8.64417	3.51	3.6	15.167	8.177E-8	1	0	3.94562
707	-84.833	17.5	86.619	680.555	8.64342	3.51	3.6	15.167	8.1757E-8	1	0	3.94594
708	-84.833	18.5	86.827	680.538	8.64269	3.51	3.6	15.167	8.1743E-8	1	0	3.94626
709	-84.833	19.5	87.045	680.522	8.64199	3.51	3.6	15.167	8.173E-8	1	0	3.94656
710	-84.833	20.5	87.275	680.506	8.64133	3.51	3.6	15.167	8.1718E-8	1	0	3.94684
711	-84.833	21.5	87.515	680.492	8.64071	3.51	3.6	15.167	8.1707E-8	1	0	3.94711
712	-84.833	22.5	87.766	680.478	8.64014	3.51	3.6	15.167	8.1697E-8	1	0	3.94736
713	-84.833	23.5	88.028	680.467	8.63963	3.51	3.6	15.167	8.1687E-8	1	0	3.94758
714	-84.833	24.5	88.3	680.456	8.63918	3.51	3.6	15.167	8.1679E-8	1	0	3.94777
715	-84.833	25.5	88.583	680.447	8.63879	3.51	3.6	15.167	8.1672E-8	1	0	3.94793
716	-84.833	26.5	88.876	680.44	8.63848	3.51	3.6	15.167	8.1667E-8	1	0	3.94807
717	-84.833	27.5	89.179	680.434	8.63825	3.51	3.6	15.167	8.1662E-8	1	0	3.94817
718	-84.833	28.5	89.492	680.431	8.63809	3.51	3.6	15.167	8.1659E-8	1	0	3.94824
719	-84.833	29.5	89.816	680.429	8.63801	3.51	3.6	15.167	8.1658E-8	1	0	3.94827
720	-79.333	-29.5	84.64	749.532	8.63278	3.51	3.6	20.667	7.948E-8	1	0	3.03581
721	-79.333	-28.5	84.297	749.535	8.63292	3.51	3.6	20.667	7.9483E-8	1	0	3.03577
722	-79.333	-27.5	83.964	749.541	8.63319	3.51	3.6	20.667	7.9488E-8	1	0	3.03568
723	-79.333	-26.5	83.642	749.55	8.6336	3.51	3.6	20.667	7.9495E-8	1	0	3.03555
724	-79.333	-25.5	83.33	749.563	8.63413	3.51	3.6	20.667	7.9504E-8	1	0	3.03537
725	-79.333	-24.5	83.03	749.577	8.63479	3.51	3.6	20.667	7.9516E-8	1	0	3.03515
726	-79.333	-23.5	82.74	749.595	8.63556	3.51	3.6	20.667	7.953E-8	1	0	3.0349
727	-79.333	-22.5	82.462	749.615	8.63644	3.51	3.6	20.667	7.9545E-8	1	0	3.03461
728	-79.333	-21.5	82.195	749.637	8.63742	3.51	3.6	20.667	7.9563E-8	1	0	3.03429
729	-79.333	-20.5	81.939	749.661	8.63848	3.51	3.6	20.667	7.9581E-8	1	0	3.03394
730	-79.333	-19.5	81.694	749.687	8.63962	3.51	3.6	20.667	7.9602E-8	1	0	3.03357
731	-79.333	-18.5	81.461	749.714	8.64082	3.51	3.6	20.667	7.9623E-8	1	0	3.03318
732	-79.333	-17.5	81.24	749.743	8.64207	3.51	3.6	20.667	7.9645E-8	1	0	3.03277
733	-79.333	-16.5	81.031	749.772	8.64335	3.51	3.6	20.667	7.9668E-8	1	0	3.03234
734	-79.333	-15.5	80.833	749.802	8.64466	3.51	3.6	20.667	7.9691E-8	1	0	3.03191
735	-79.333	-14.5	80.647	749.832	8.64598	3.51	3.6	20.667	7.9715E-8	1	0	3.03148
736	-79.333	-13.5	80.473	749.861	8.64729	3.51	3.6	20.667	7.9738E-8	1	0	3.03106
737	-79.333	-12.5	80.312	749.89	8.64857	3.51	3.6	20.667	7.9761E-8	1	0	3.03063
738	-79.333	-11.5	80.162	749.919	8.64982	3.51	3.6	20.667	7.9783E-8	1	0	3.03022
739	-79.333	-10.5	80.025	749.946	8.65103	3.51	3.6	20.667	7.9804E-8	1	0	3.02983
740	-79.333	-9.5	79.9	749.972	8.65217	3.51	3.6	20.667	7.9824E-8	1	0	3.02946
741	-79.333	-8.5	79.787	749.996	8.65323	3.51	3.6	20.667	7.9843E-8	1	0	3.02911
