# G2 耦合逐轮探针　2026-09-23 10:18:16　树 /tmp/claude-0/-home-user-Pt-Optimize/edf845d6-9a14-5b5e-9737-df190eaf0db5/scratchpad/g2/wtF6　args mode=long max=120 segfine=1
# 算例：R48LW08NavDesign.Build()，圆盘保温 20 mm，网格 判决 1.000/59.0，CoupleTolK 1E-12，FromMargin False，MaxRounds 120，AA 深度 4，ω0 0.35，κ 50
# 段解地板：电流 0.0005 A　Picard 0.0001 K　Bvp 5E-05 K
轮	秒	步长δ	真残差	剩余估计δ×amp	resK×amp	放大	ω	AA接受	AA丢弃	AA重启	AA深度	最热铂	管根	净流入	I0	TA0	TB0	I1	TA1	TB1	I2	TA2	TB2	Q0	Q1	Q2	Q3
38	301.3	0.001136077407409175	0.0004499360993577284	0.04075379819631774	0.016140277832194433	35.87237800041882	0.35	37	0	0	4	5.418218482022667	2.7153783141213808	-0.10230026100815472	1213.6133067167075	1149.0363973877015	1114.5998977437832	1077.7608244276698	1113.6066571984254	1065.6404345750902	1024.3925594278496	1065.2777548019467	1047.2846216858786	0.4496813706804725	0.7527998289194462	-0.08647040642569247	-0.10230026100815472
39	307.1	0.0002922495650636847	0.000489711311274732	0.010483686878361119	0.017567109285781722	35.87237803442615	0.35	38	0	0	4	5.41821463548149	2.715383742031463	-0.10230140469465313	1213.6133067167075	1149.0363931843021	1114.5996108652337	1077.7608244276703	1113.6063682454633	1065.6407268246553	1024.3925594278564	1065.2780463032254	1047.2846162579685	0.4496805045583956	0.7527016036937604	-0.08638729641818677	-0.10230140469465313
40	313.0	0.0014651433436938532	0.00047536357874378155	0.052558175942815887	0.017052422014513024	35.872378063915974	0.35	39	0	0	4	5.418213936517986	2.7153884488993754	-0.10230242740677337	1213.6133067167075	1149.036392421278	1114.59814572189	1077.7608244276853	1113.6049057706314	1065.640943872145	1024.3925594279233	1065.2782641373	1047.2846115511006	0.449680352177298	0.7521993843365355	-0.08632137799215649	-0.10230242740677337
41	318.8	0.0012438105143246503	0.00047446129451600427	0.044618441069910725	0.017020054956530403	35.87237811230204	0.35	40	0	0	4	5.418158576100268	2.7153961717763195	-0.10230420800414909	1213.6133067167075	1149.0363916976212	1114.5969019113757	1077.7608244276948	1113.6036634766072	1065.6413020196992	1024.3925594279738	1065.2786225875207	1047.2846038282237	0.4497921403440599	0.7517816991344073	-0.0862174164547635	-0.10230420800414909
42	324.7	0.0028834332465521584	0.0005415781752162729	0.10343560799601086	0.019427697137725977	35.872378221237874	0.35	41	0	0	4	5.41820266475338	2.7154135590126316	-0.10230618845211899	1213.6133067167075	1149.0363801054361	1114.594018478129	1077.7608244277203	1113.6007804890787	1065.6421666474278	1024.3925594280952	1065.2794870862908	1047.2845864409874	0.4496778234052444	0.7507936257686051	-0.08595884301751741	-0.10230618845211899
43	330.9	0.007772961355158259	0.0006988352777170803	0.27883460806407073	0.025068883255707473	35.87237801961176	0.35	42	0	0	4	5.418217864904136	2.715381377502581	-0.1023033584208378	1213.6133067167075	1149.036396713789	1114.6017914394843	1077.760499722383	1113.6085473571475	1065.6403883655566	1024.3925594277937	1065.2777136748407	1047.2846186224974	0.44968123186689984	0.7535283612289035	-0.08640883740786015	-0.1023033584208378
44	336.8	0.006081182989191802	0.0004899599334748928	0.21814649593014737	0.01757602802344234	35.87237817343486	0.35	43	0	0	4	5.418203067025615	2.7154059291813155	-0.10230729993015039	1213.6133067167075	1149.036380542448	1114.595710256495	1077.7608244277085	1113.6024705953423	1065.642060184637	1024.3925594280133	1065.279381560683	1047.2845940708187	0.44967789638710887	0.7513646979378219	-0.0859934899640918	-0.10230729993015039
45	342.6	0.005481409758886002	0.000611072863875961	0.19663120436213194	0.021920636927783132	35.87237827702443	0.35	44	0	0	4	5.418188631532757	2.715422463078994	-0.10230763309646514	1213.6133067167075	1149.0363647665358	1114.5902288467362	1077.7611491330242	1113.5969927489434	1065.6438647431223	1024.392559428198	1065.281185016484	1047.284577536921	0.4496746403860873	0.7494151979567092	-0.08553833630859484	-0.10230763309646514
46	348.2	0.003629933094998705	0.0009187838004436344	0.13021433291039305	0.032958959995290554	35.872378223665166	0.35	45	0	0	4	5.418202086469137	2.715413946419403	-0.1023086674048029	1213.6133067167075	1149.0363794702937	1114.5938587798312	1077.7608244277221	1113.6006216973774	1065.6422773783434	1024.3925594280975	1065.279598342122	1047.2845860535806	0.44967767331550024	0.7507387664889137	-0.08592619642529181	-0.1023086674048029
47	353.8	0.0033429635800530377	0.0007078204346271377	0.11992005352864181	0.02539120226006356	35.872378103125854	0.35	46	0	0	4	5.418214598345003	2.715394707166979	-0.10230557507921773	1213.6133067167075	1149.0363931456852	1114.5972003081288	1077.7608244276948	1113.6039646609574	1065.64099305962	1024.3925594279674	1065.2783122205992	1047.284605292833	0.4496805077026142	0.7518802263772628	-0.08630976003254562	-0.10230557507921773
48	359.5	0.0010846016971299832	0.0005223240136729146	0.03890724211118975	0.018737004482139382	35.87237804822183	0.35	47	0	0	4	5.418214586566592	2.715385943955198	-0.102304092281513	1213.6133067167075	1149.0363931306779	1114.598284909826	1077.7608244276862	1113.6050463948625	1065.6412410874848	1024.3925594279087	1065.2785630177077	1047.2846140560448	0.44968049249953945	0.7522470865041938	-0.08623220480249795	-0.102304092281513
49	365.5	5.869174833605939E-05	0.0004703114138919773	0.0021054125846886604	0.016871188840059167	35.872378049353905	0.35	48	0	0	4	5.418214687982299	2.715386124649285	-0.102302056263409	1213.6133067167075	1149.0363932435603	1114.5982262180776	1077.7608244276862	1113.6049878538283	1065.6412313911328	1024.3925594279124	1065.2785532289563	1047.2846138753507	0.4496805268183163	0.7522269656604227	-0.0862382733763505	-0.102302056263409
50	370.9	0.0005712987879178399	0.0004730908458441263	0.020493846098432057	0.016970893673068494	35.87237804778842	0.35	49	0	0	4	5.418214795312451	2.715385874776075	-0.10230174677796557	1213.6133067167075	1149.0363933588997	1114.5976557432957	1077.7608244276903	1113.6044165550404	1065.6414451065816	1024.3925594279333	1065.2787681975135	1047.284614125224	0.44968053853016304	0.7520314467383434	-0.08617195752992834	-0.10230174677796557
51	376.8	0.001522617564205575	0.0005081906997475016	0.05461991286381777	0.01823000889451416	35.87237803362375	0.35	50	0	0	4	5.41821470605737	2.7153836139596024	-0.1023010729248957	1213.6133067167075	1149.0363932610853	1114.5991767441517	1077.7608244276767	1113.6059391726046	1065.6410686292022	1024.3925594278696	1065.2783897237582	1047.2846163860404	0.4496805178008436	0.7525527294865374	-0.08628453229685273	-0.1023010729248957
52	382.5	5.116792340231768E-05	0.00045687057422583166	0.0018355150912159317	0.016389033948679223	35.87237802839564	0.35	51	0	0	4	5.418215110717711	2.7153827795032157	-0.10230365968310873	1213.6133067167075	1149.0363937033078	1114.5991255762283	1077.7608244276767	1113.605888321606	1065.6410663564695	1024.392559427872	1065.2783874290703	1047.2846172204968	0.44968060873992355	0.7525399229815848	-0.08628700934795895	-0.10230365968310873
53	388.3	0.0015228032239065215	0.0004562762374007434	0.0546265729136391	0.016367713674253846	35.87237803023748	0.35	52	0	0	4	5.41816093464945	2.7153830734775966	-0.10230370685824308	1213.6133067167075	1149.0363942750635	1114.6006483794522	1077.7604997223953	1113.6074066556664	1065.640998685228	1024.392559427835	1065.2783241908314	1047.2846169265224	0.4497926712934941	0.7531366175129823	-0.08622851558972582	-0.10230370685824308
54	394.2	0.001505886174754778	0.00045901796602265676	0.05401971815709376	0.016466066007694243	35.87237804735837	0.35	53	0	0	4	5.4182140780021655	2.715385806148788	-0.10230406869651894	1213.6133067167075	1149.0363925764432	1114.5991424932774	1077.7608244276753	1113.605904803587	1065.6409769021411	1024.3925594278742	1065.278297862505	1047.2846141938512	0.449680386678358	0.7525409934445006	-0.0863157539266927	-0.10230406869651894
55	400.2	0.0011370101317424997	0.000461578619933789	0.040787257191849224	0.016557922713182953	35.87237796143612	0.35	54	0	0	4	5.418216898448918	2.715372092119651	-0.10230194379201879	1213.6133067167075	1149.0363956570122	1114.6002791940323	1077.7608244276657	1113.6070418137188	1065.6411712876845	1024.3925594278137	1065.2784924953723	1047.2846279078803	0.44968101260086457	0.752939165770059	-0.08625282573463298	-0.10230194379201879
