# G2 耦合逐轮探针　2026-09-23 10:47:52　树 /tmp/claude-0/-home-user-Pt-Optimize/edf845d6-9a14-5b5e-9737-df190eaf0db5/scratchpad/g2/wtF6　args mode=long max=110 aadepth=6
# 算例：R48LW08NavDesign.Build()，圆盘保温 20 mm，网格 判决 1.000/59.0，CoupleTolK 1E-12，FromMargin False，MaxRounds 110，AA 深度 6，ω0 0.35，κ 50
# 段解地板：电流 0.005 A　Picard 0.001 K　Bvp 0.0005 K
轮	秒	步长δ	真残差	剩余估计δ×amp	resK×amp	放大	ω	AA接受	AA丢弃	AA重启	AA深度	最热铂	管根	净流入	I0	TA0	TB0	I1	TA1	TB1	I2	TA2	TB2	Q0	Q1	Q2	Q3
42	257.9	0.007398194158895421	0.013084653661280754	0.26539104690868853	0.46937804807806893	35.87240902424659	0.35	41	0	0	6	5.416373523477205	2.720330018964205	-0.10037163049719931	1213.6111273317574	1149.0347264172783	1114.837677733628	1077.7525444412809	1113.8444176914538	1065.7530852045359	1024.382470725866	1065.39041937591	1047.2796699810358	0.45001484160258887	0.8368911502297527	-0.048906418609491076	-0.10037163049719931
43	262.5	0.0017536408367959666	0.012896583842575637	0.06290732030326192	0.46263152270396757	35.872408410720126	0.35	42	0	0	6	5.4163271771301424	2.720232094324274	-0.10035379665968298	1213.6111273317574	1149.0347348660525	1114.837416937228	1077.7525444412827	1113.8441590931589	1065.751331563699	1024.3824707259241	1065.3886663695598	1047.2797679056757	0.4501289034153301	0.836801756360813	-0.04942025317694507	-0.10035379665968298
44	267.0	0.032948555347957154	0.012879555108156637	1.1819440123000273	0.4620206525114857	35.872407752569615	0.35	43	0	0	6	5.416275089943838	2.7201270472342003	-0.10033903810810557	1213.6111273317574	1149.0346197865574	1114.8124772498277	1077.7525444415055	1113.8192139330258	1065.7842726995175	1024.382470726283	1065.4216149249078	1047.2798729527658	0.4499965317440035	0.8282443749501462	-0.039694526870142174	-0.10033903810810557
45	271.5	0.015365937449587364	0.011488698228731664	0.5512131051680761	0.4121272161737333	35.872403293095424	0.35	44	0	0	6	5.416558177987781	2.7194152726497123	-0.10022474627627262	1213.6111273317574	1149.034929145338	1114.7991715154863	1077.7525444416192	1113.8059050117797	1065.7689203721934	1024.3824707273398	1065.4062489874582	1047.2805847273503	0.45006031934490187	0.8236920944610306	-0.04422505657324455	-0.10022474627627262
46	276.0	0.0074304369154560845	0.010728341992944479	0.2665476911286074	0.38485149936595736	35.87241156360003	0.35	45	0	0	6	5.4155525606788615	2.7207353235492064	-0.10043671407569107	1213.6111273317574	1149.0338301951701	1114.7951466041534	1077.7525444416679	1113.8019243406463	1065.776319714199	1024.382470727368	1065.4136794243736	1047.2792646764508	0.44983365920170965	0.8223038590739012	-0.042041313283792445	-0.10043671407569107
47	280.5	0.010600798127143207	0.010585424461169168	0.3802761981087401	0.37972470762873256	35.87241201537908	0.35	46	0	0	6	5.41500044777581	2.720807431738649	-0.10044824298791938	1213.6111273317574	1149.0332268404418	1114.8025094549089	1077.7525444416042	1113.80923576384	1065.765737942515	1024.3824707272997	1065.4030786262465	1047.2791925682614	0.44970921848654627	0.824836244867404	-0.04516505490158673	-0.10044824298791938
48	285.0	0.07116853602292394	0.010960098326677326	2.552986423767159	0.39316506696368564	35.87240326181252	0.35	47	0	0	6	5.4171875937738605	2.7194102791502246	-0.10160879907427135	1213.613809651696	1149.035190937503	1114.7488166867663	1077.7551420840973	1113.7556383453812	1065.694569406492	1024.3875951443688	1065.3319641854741	1047.2805897208498	0.44927519863578236	0.805112431800397	-0.0679905735727472	-0.10160879907427135
49	289.6	0.11031008443956125	0.008041354994929861	3.9570848663236706	0.2884625128957047	35.872376369104785	0.35	48	0	0	6	5.419393658222134	2.7151179403949754	-0.10230280632429012	1213.613809651696	1149.037661528161	1114.6385066023267	1077.7603373693642	1113.645348467938	1065.6262727908459	1024.3927195641872	1065.2636066563593	1047.284882059605	0.44989671679222026	0.7660231778159798	-0.09057659067287013	-0.10230280632429012
50	294.1	0.00313221932833585	0.0017970048727420362	0.11236014992794333	0.06446283473699645	35.87237614922718	0.35	49	0	0	6	5.419605849304389	2.7150828457201897	-0.10229636445900171	1213.613809651696	1149.0378934129667	1114.6382275716358	1077.760337369365	1113.6450688539285	1065.6231419182266	1024.3927195642764	1065.260474437031	1047.2849171542798	0.44994454318585475	0.7659339079472609	-0.0915011924809126	-0.10229636445900171
51	298.7	0.019453275483556354	0.001779340878556468	0.6978352797041059	0.06382919116762556	35.872379450647195	0.35	50	0	0	6	5.419212208344106	2.715609785122524	-0.10238008233861204	1213.613809651696	1149.0374034613178	1114.6576808471193	1077.7577397270425	1113.6644894371084	1065.6084291392733	1024.3927195640208	1065.245802327227	1047.2843902148775	0.44973154354006983	0.7732396627673401	-0.09523485405082449	-0.10238008233861204
