# G2 耦合逐轮探针　2026-09-23 10:07:21　树 /tmp/claude-0/-home-user-Pt-Optimize/edf845d6-9a14-5b5e-9737-df190eaf0db5/scratchpad/g2/wtMN　args mode=long max=120
# 算例：R48LW08NavDesign.Build()，圆盘保温 20 mm，网格 判决 1.000/59.0，CoupleTolK 1E-12，FromMargin False，MaxRounds 120，AA 深度 4，ω0 0.35，κ 50
# 段解地板：电流 0.005 A　Picard 0.001 K　Bvp 0.0005 K
轮	秒	步长δ	真残差	剩余估计δ×amp	resK×amp	放大	ω	AA接受	AA丢弃	AA重启	AA深度	最热铂	管根	净流入	I0	TA0	TB0	I1	TA1	TB1	I2	TA2	TB2	Q0	Q1	Q2	Q3
38	332.4	0.020224948115810548	0.002797036983565704	0.7255582045740304	0.1003420686323853	35.87441611317837	0.35	36	1	0	4	4.859384853014262	3.0406500493672866	0.03427627110264368	1213.62453893145	1148.5800148517346	1114.0726643937012	1077.7863137992204	1113.0794964533493	1065.1822860435118	1024.4311527093178	1064.8196678335867	1046.9593499506327	0.6447380869120856	1.005175209218299	0.12757870636625496	0.03427627110264368
39	337.3	0.0011848798610571976	0.0016834840159845044	0.04250687319350353	0.06039400612893784	35.874416124835804	0.35	37	1	0	4	4.859316487490105	3.0406519096113698	0.034274015449554246	1213.62453893145	1148.5799401290096	1114.0714795138401	1077.7863137992308	1113.0783157689616	1065.181946377113	1024.4311527093878	1064.8193277881255	1046.9593480903886	0.6447227376998028	1.0047685531971333	0.12748248896775038	0.034274015449554246
40	342.2	0.007262671082798988	0.0016173864969459828	0.2605440846385137	0.05802279623423042	35.87441612984374	0.35	38	1	0	4	4.8591970073212	3.0406527085283415	0.03427384470110306	1213.62453893145	1148.5798694725886	1114.0642168427573	1077.7863137993	1113.0710573118206	1065.18101599304	1024.4311527097743	1064.8183966373977	1046.9593472914717	0.6448202466110783	1.0022811237573719	0.12720913369659032	0.03427384470110306
41	347.1	0.000562008588531171	0.0012186080989522452	0.02016172989635462	0.04371685387370668	35.87441599255271	0.35	39	1	0	4	4.8592231551033365	3.040630799725477	0.03427733117606317	1213.62453893145	1148.5798381034788	1114.0645357962367	1077.7863137992958	1113.0713775858806	1065.180454609485	1024.4311527097739	1064.8178346288091	1046.9593692002745	0.6447017076287016	1.0023816661432157	0.12704045907363987	0.03427733117606317
42	353.9	0.010772975522058914	0.001234153981840791	0.38647420545843353	0.044274553355164795	35.87441600206766	0.35	40	1	0	4	4.859028796714028	3.040632317735799	0.034277722701001406	1213.62453893145	1148.579625638143	1114.0537628207146	1077.786313799394	1113.0606120854957	1065.177776676151	1024.4311527103873	1064.8151538430402	1046.9593676822642	0.6446578857813884	0.9986909484080868	0.12624714937622183	0.034277722701001406
43	363.5	0.047396738852285125	0.0008204022219615581	1.7003303061291943	0.029431450243115467	35.87441556745875	0.35	41	1	0	4	4.858426568344612	3.040562961762589	0.034289088089710984	1213.62453893145	1148.5789672974279	1114.0063660818623	1077.7889114419768	1113.013267177612	1065.1710697312087	1024.4311527126333	1064.8084056601315	1046.9594370382374	0.6445220708894197	0.9818187043402392	0.12365459469400726	0.034289088089710984
44	373.3	0.0014473230892235733	0.001977264067818396	0.05192187000404418	0.07093319291134143	35.874415595689854	0.35	42	1	0	4	4.858521255743426	3.0405674668820666	0.034287500137666044	1213.62453893145	1148.5790708165193	1114.0078134049515	1077.7889114419668	1113.0147129628972	1065.1702311403494	1024.4311527125801	1064.8075650718606	1046.959432533118	0.6445434743731122	0.9823145253119453	0.12340935703149504	0.034287500137666044
45	384.5	0.018388922637313954	0.001889527323328366	0.6596918694172108	0.06778569015848901	35.87441648585733	0.35	43	1	0	4	4.858115968535003	3.040709518638323	0.03426468946186481	1213.62453893145	1148.5786277770103	1113.9894357946914	1077.7889114421355	1112.9963240402599	1065.1757713452362	1024.4311527133532	1064.8131200886464	1046.9592904813617	0.6444521287191689	0.9760187815707205	0.12504291181261923	0.03426468946186481
46	391.1	0.052076578650940064	0.002913070737349699	1.8682167293809158	0.10450470492435981	35.87441375331579	0.35	44	1	0	4	4.859156524234777	3.0402734633096316	0.03433471164664409	1213.62453893145	1148.579765270913	1114.0415123733424	1077.7889114416575	1113.048385981224	1065.173861978537	1024.4311527107948	1064.8112148584246	1046.9597265366904	0.6446867112637429	0.9938592538768669	0.12448459037667056	0.03433471164664409
47	396.1	0.014643610616531078	0.0005325308204646717	0.5253309389617784	0.019104230730157403	35.87441326586052	0.35	45	1	0	4	4.85940577457086	3.040195675798259	0.03434723410688936	1213.62453893145	1148.5800976878481	1114.056155983959	1077.7863137993709	1113.062983640764	1065.173918117291	1024.4311527103591	1064.8113072438282	1046.9598043242017	0.6448673077432264	0.9995187733398005	0.12511037468927494	0.03434723410688936
48	400.9	0.004343684267496428	0.0007399572746180638	0.15582712592900336	0.02654553331070027	35.8744135928686	0.35	46	1	0	4	4.859366510316704	3.0402478593409796	0.03433882233808322	1213.62453893145	1148.5799948119738	1114.0518122996914	1077.786313799411	1113.05865182164	1065.1711622997132	1024.431152710652	1064.8085398352325	1046.959752140659	0.6447340139269468	0.9980226964742696	0.12429401651877027	0.03433882233808322
49	405.8	0.0016639106479487964	0.0005241267767814861	0.05969181868558604	0.018802740739996673	35.874413544484355	0.35	47	1	0	4	4.859369619590552	3.040240138244826	0.03434009436129294	1213.62453893145	1148.580056541823	1114.0534723222634	1077.7863137993968	1113.060315732288	1065.169647622762	1024.4311527106088	1064.807019772435	1046.9597598617552	0.644855299765239	0.9986001273450764	0.12384936612956972	0.03434009436129294
50	410.8	0.0044331331598641555	0.0006254658749185182	0.15903605339857546	0.02243822161335129	35.874413797994016	0.35	48	1	0	4	4.859334892683819	3.0402805929852548	0.03433559538031536	1213.62453893145	1148.57996024821	1114.0490391891035	1077.7863137994345	1113.0558859125174	1065.1692484958917	1024.4311527108412	1064.8066175857457	1046.9597194070147	0.6447268836208613	0.9970726489204348	0.12373437113274803	0.03433559538031536
51	415.8	0.001515204576207907	0.0003919532528016134	0.05435707583254556	0.014061093148669847	35.87441371684916	0.35	49	1	0	4	4.859318424624689	3.0402676439925926	0.034335645348308866	1213.62453893145	1148.5800022006188	1114.0505543936797	1077.7863137994214	1113.0573993909995	1065.169637035734	1024.4311527107534	1064.8070074842308	1046.9597323560074	0.6448476165079869	0.997600465546019	0.12384553710062854	0.034335645348308866
52	420.7	0.0008358439345101942	0.0004716257544714608	0.029985411146858244	0.016919297456601323	35.874413761738595	0.35	50	1	0	4	4.859362160858154	3.0402748074122883	0.034334495100360074	1213.62453893145	1148.5799900569612	1114.0497185497452	1077.786313799429	1113.056564117149	1065.1696417083465	1024.4311527107975	1064.8070115989271	1046.9597251925877	0.6447330317189481	0.997314113214737	0.12384501044103444	0.034334495100360074
53	426.3	0.0010071086267089413	0.0004276160336758039	0.03612943163770223	0.01534047454877011	35.874413821443504	0.35	51	1	0	4	4.859266818788683	3.0402843350277635	0.03433359224895206	1213.62453893145	1148.579945787425	1114.0487114411185	1077.7863137994418	1113.055557432705	1065.1695927280327	1024.4311527108475	1064.8069626201889	1046.9597156649722	0.6448359837774637	0.9969690874077303	0.1238345535341236	0.03433359224895206
